,SUICIDES,ANO,MUNCOD,MUNNOME,LATITUDE,LONGITUDE
6545,2,2017,432220,Tupanciretã,-29.081,-53.836
6546,1,2015,432225,Tupandi,-29.476,-51.421
6547,3,2015,432230,Tuparendi,-27.756,-54.482
6548,1,2016,432230,Tuparendi,-27.756,-54.482
6549,1,2015,432235,União da Serra,-28.795,-52.037
6550,6,2015,432240,Uruguaiana,-29.755,-57.088
6551,4,2016,432240,Uruguaiana,-29.755,-57.088
6552,15,2017,432240,Uruguaiana,-29.755,-57.088
6553,3,2015,432250,Vacaria,-28.512,-50.934
6554,9,2016,432250,Vacaria,-28.512,-50.934
6555,12,2017,432250,Vacaria,-28.512,-50.934
6556,1,2015,432253,Vale do Sol,-29.604,-52.683
6557,3,2016,432253,Vale do Sol,-29.604,-52.683
6558,4,2017,432253,Vale do Sol,-29.604,-52.683
6559,15,2015,432260,Venâncio Aires,-29.606,-52.192
6560,11,2016,432260,Venâncio Aires,-29.606,-52.192
6561,23,2017,432260,Venâncio Aires,-29.606,-52.192
6562,4,2015,432270,Vera Cruz,-29.715,-52.506
6563,4,2016,432270,Vera Cruz,-29.715,-52.506
6564,4,2017,432270,Vera Cruz,-29.715,-52.506
6565,1,2015,432280,Veranópolis,-28.936,-51.549
6566,3,2016,432280,Veranópolis,-28.936,-51.549
6567,1,2017,432280,Veranópolis,-28.936,-51.549
6568,20,2015,432300,Viamão,-30.081,-51.023
6569,15,2016,432300,Viamão,-30.081,-51.023
6570,19,2017,432300,Viamão,-30.081,-51.023
6571,1,2015,432330,Vila Flores,-28.863,-51.533
6572,1,2016,432330,Vila Flores,-28.863,-51.533
6573,2,2015,432340,Vila Maria,-28.535,-52.154
6574,1,2016,432340,Vila Maria,-28.535,-52.154
6575,1,2015,432350,Vista Alegre,-27.367,-53.49
6576,1,2015,432375,Vitória das Missões,-28.351,-54.496
6577,17,2015,500060,Amambaí,-23.104,-55.226
6578,8,2016,500060,Amambaí,-23.104,-55.226
6579,8,2017,500060,Amambaí,-23.104,-55.226
6580,4,2015,500070,Anastácio,-20.484,-55.807
6581,2,2016,500070,Anastácio,-20.484,-55.807
6582,1,2017,500070,Anastácio,-20.484,-55.807
6583,1,2015,500085,Angélica,-22.153,-53.771
6584,1,2015,500090,Antônio João,-22.191,-55.948
6585,3,2016,500090,Antônio João,-22.191,-55.948
6586,3,2017,500090,Antônio João,-22.191,-55.948
6587,4,2015,500100,Aparecida do Taboado,-20.087,-51.094
6588,5,2016,500100,Aparecida do Taboado,-20.087,-51.094
6589,1,2017,500100,Aparecida do Taboado,-20.087,-51.094
6590,10,2015,500110,Aquidauana,-20.471,-55.787
6591,3,2016,500110,Aquidauana,-20.471,-55.787
6592,6,2017,500110,Aquidauana,-20.471,-55.787
6593,2,2015,500124,Aral Moreira,-22.934,-55.635
6594,3,2017,500124,Aral Moreira,-22.934,-55.635
6595,1,2015,500150,Bandeirantes,-19.918,-54.364
6596,1,2016,500150,Bandeirantes,-19.918,-54.364
6597,1,2015,500190,Bataguassu,-21.714,-52.422
6598,3,2016,500190,Bataguassu,-21.714,-52.422
6599,3,2015,500200,Batayporã,-22.295,-53.271
6600,4,2016,500200,Batayporã,-22.295,-53.271
6601,2,2017,500200,Batayporã,-22.295,-53.271
6602,3,2015,500210,Bela Vista,-22.109,-56.521
6603,5,2016,500210,Bela Vista,-22.109,-56.521
6604,2,2017,500210,Bela Vista,-22.109,-56.521
6605,2,2015,500220,Bonito,-21.121,-56.482
6606,2,2016,500220,Bonito,-21.121,-56.482
6607,3,2017,500220,Bonito,-21.121,-56.482
6608,2,2015,500230,Brasilândia,-21.256,-52.037
6609,1,2017,500230,Brasilândia,-21.256,-52.037
6610,2,2015,500240,Caarapó,-22.634,-54.822
6611,6,2016,500240,Caarapó,-22.634,-54.822
6612,2,2017,500240,Caarapó,-22.634,-54.822
6613,6,2015,500260,Camapuã,-19.531,-54.044
6614,2,2016,500260,Camapuã,-19.531,-54.044
6615,2,2017,500260,Camapuã,-19.531,-54.044
6616,49,2015,500270,Campo Grande,-20.443,-54.646
6617,51,2016,500270,Campo Grande,-20.443,-54.646
6618,70,2017,500270,Campo Grande,-20.443,-54.646
6619,5,2015,500315,Coronel Sapucaia,-23.272,-55.529
6620,2,2016,500315,Coronel Sapucaia,-23.272,-55.529
6621,5,2017,500315,Coronel Sapucaia,-23.272,-55.529
6622,5,2015,500320,Corumbá,-19.009,-57.653
6623,7,2016,500320,Corumbá,-19.009,-57.653
6624,4,2017,500320,Corumbá,-19.009,-57.653
6625,4,2015,500330,Coxim,-18.507,-54.76
6626,3,2016,500330,Coxim,-18.507,-54.76
6627,1,2017,500330,Coxim,-18.507,-54.76
6628,1,2015,500345,Deodápolis,-22.276,-54.165
6629,1,2016,500345,Deodápolis,-22.276,-54.165
6630,4,2017,500345,Deodápolis,-22.276,-54.165
6631,1,2015,500348,Dois Irmãos do Buriti,-20.68,-55.296
6632,3,2017,500348,Dois Irmãos do Buriti,-20.68,-55.296
6633,1,2015,500350,Douradina,-22.04,-54.613
6634,2,2016,500350,Douradina,-22.04,-54.613
6635,19,2015,500370,Dourados,-22.221,-54.806
6636,23,2016,500370,Dourados,-22.221,-54.806
6637,24,2017,500370,Dourados,-22.221,-54.806
6638,2,2015,500375,Eldorado,-23.787,-54.284
6639,1,2016,500375,Eldorado,-23.787,-54.284
6640,2,2017,500375,Eldorado,-23.787,-54.284
6641,2,2015,500380,Fátima do Sul,-22.374,-54.514
6642,3,2016,500380,Fátima do Sul,-22.374,-54.514
6643,1,2015,500400,Glória de Dourados,-22.418,-54.233
6644,1,2016,500400,Glória de Dourados,-22.418,-54.233
6645,1,2017,500400,Glória de Dourados,-22.418,-54.233
6646,1,2015,500410,Guia Lopes da Laguna,-21.458,-56.114
6647,1,2015,500450,Itaporã,-22.079,-54.789
6648,3,2017,500450,Itaporã,-22.079,-54.789
6649,2,2015,500460,Itaquiraí,-23.474,-54.185
6650,4,2016,500460,Itaquiraí,-23.474,-54.185
6651,2,2017,500460,Itaquiraí,-23.474,-54.185
6652,3,2015,500470,Ivinhema,-22.305,-53.815
6653,3,2016,500470,Ivinhema,-22.305,-53.815
6654,5,2017,500470,Ivinhema,-22.305,-53.815
6655,3,2015,500480,Japorã,-23.891,-54.404
6656,2,2016,500480,Japorã,-23.891,-54.404
6657,2,2015,500490,Jaraguari,-20.142,-54.399
6658,5,2015,500500,Jardim,-21.48,-56.138
6659,1,2016,500500,Jardim,-21.48,-56.138
6660,2,2017,500500,Jardim,-21.48,-56.138
6661,1,2015,500510,Jateí,-22.482,-54.303
6662,1,2015,500515,Juti,-22.861,-54.603
6663,1,2016,500515,Juti,-22.861,-54.603
6664,1,2017,500515,Juti,-22.861,-54.603
6665,2,2015,500520,Ladário,-19.005,-57.602
6666,1,2016,500520,Ladário,-19.005,-57.602
6667,3,2015,500525,Laguna Carapã,-22.546,-55.15
6668,5,2017,500525,Laguna Carapã,-22.546,-55.15
6669,3,2015,500540,Maracaju,-21.614,-55.168
6670,2,2016,500540,Maracaju,-21.614,-55.168
6671,3,2017,500540,Maracaju,-21.614,-55.168
6672,1,2015,500568,Mundo Novo,-23.938,-54.271
6673,1,2016,500568,Mundo Novo,-23.938,-54.271
6674,1,2017,500568,Mundo Novo,-23.938,-54.271
6675,3,2015,500580,Nioaque,-21.135,-55.83
6676,1,2016,500580,Nioaque,-21.135,-55.83
6677,2,2017,500580,Nioaque,-21.135,-55.83
6678,1,2015,500625,Novo Horizonte do Sul,-22.669,-53.86
6679,2,2016,500625,Novo Horizonte do Sul,-22.669,-53.86
6680,1,2017,500625,Novo Horizonte do Sul,-22.669,-53.86
6681,6,2015,500630,Paranaíba,-19.677,-51.191
6682,2,2016,500630,Paranaíba,-19.677,-51.191
6683,9,2017,500630,Paranaíba,-19.677,-51.191
6684,4,2015,500635,Paranhos,-23.893,-55.431
6685,4,2016,500635,Paranhos,-23.893,-55.431
6686,5,2017,500635,Paranhos,-23.893,-55.431
6687,8,2015,500660,Ponta Porã,-22.536,-55.726
6688,4,2016,500660,Ponta Porã,-22.536,-55.726
6689,6,2017,500660,Ponta Porã,-22.536,-55.726
6690,1,2015,500690,Porto Murtinho,-21.699,-57.883
6691,1,2017,500690,Porto Murtinho,-21.699,-57.883
6692,2,2015,500720,Rio Brilhante,-21.802,-54.546
6693,3,2017,500720,Rio Brilhante,-21.802,-54.546
6694,1,2015,500730,Rio Negro,-19.449,-54.987
6695,3,2015,500740,Rio Verde de Mato Grosso,-18.918,-54.844
6696,2,2017,500740,Rio Verde de Mato Grosso,-18.918,-54.844
6697,2,2015,500770,Sete Quedas,-23.97,-55.036
6698,1,2016,500770,Sete Quedas,-23.97,-55.036
6699,2,2015,500780,Selvíria,-20.367,-51.419
6700,2,2016,500780,Selvíria,-20.367,-51.419
6701,1,2015,500790,Sidrolândia,-20.932,-54.961
6702,2,2016,500790,Sidrolândia,-20.932,-54.961
6703,1,2017,500790,Sidrolândia,-20.932,-54.961
6704,1,2015,500793,Sonora,-17.577,-54.758
6705,1,2016,500793,Sonora,-17.577,-54.758
6706,1,2017,500793,Sonora,-17.577,-54.758
6707,4,2015,500795,Tacuru,-23.633,-55.016
6708,10,2016,500795,Tacuru,-23.633,-55.016
6709,3,2017,500795,Tacuru,-23.633,-55.016
6710,13,2015,500830,Três Lagoas,-20.751,-51.678
6711,10,2016,500830,Três Lagoas,-20.751,-51.678
6712,15,2017,500830,Três Lagoas,-20.751,-51.678
6713,1,2015,500840,Vicentina,-22.409,-54.436
6714,1,2016,500840,Vicentina,-22.409,-54.436
6715,3,2015,510020,Água Boa,-14.05,-52.159
6716,2,2016,510020,Água Boa,-14.05,-52.159
6717,3,2017,510020,Água Boa,-14.05,-52.159
6718,4,2015,510025,Alta Floresta,-9.876,-56.086
6719,6,2016,510025,Alta Floresta,-9.876,-56.086
6720,6,2017,510025,Alta Floresta,-9.876,-56.086
6721,1,2015,510050,Alto Paraguai,-14.514,-56.483
6722,1,2015,510060,Alto Taquari,-17.826,-53.282
6723,1,2016,510060,Alto Taquari,-17.826,-53.282
6724,1,2015,510125,Araputanga,-15.471,-58.353
6725,2,2016,510125,Araputanga,-15.471,-58.353
6726,1,2015,510140,Aripuanã,-10.167,-59.459
6727,1,2017,510140,Aripuanã,-10.167,-59.459
6728,1,2015,510170,Barra do Bugres,-15.073,-57.181
6729,2,2016,510170,Barra do Bugres,-15.073,-57.181
6730,7,2015,510180,Barra do Garças,-15.89,-52.257
6731,5,2016,510180,Barra do Garças,-15.89,-52.257
6732,10,2017,510180,Barra do Garças,-15.89,-52.257
6733,1,2015,510185,Bom Jesus do Araguaia,-12.178,-51.506
6734,2,2015,510190,Brasnorte,-12.155,-57.979
6735,1,2017,510190,Brasnorte,-12.155,-57.979
6736,7,2015,510250,Cáceres,-16.071,-57.679
6737,5,2016,510250,Cáceres,-16.071,-57.679
6738,8,2017,510250,Cáceres,-16.071,-57.679
6739,2,2015,510270,Canarana,-13.55,-52.166
6740,2,2016,510270,Canarana,-13.55,-52.166
6741,3,2017,510270,Canarana,-13.55,-52.166
6742,1,2015,510285,Castanheira,-11.133,-58.603
6743,3,2015,510310,Cocalinho,-14.397,-50.996
6744,1,2015,510320,Colíder,-10.813,-55.455
6745,1,2016,510320,Colíder,-10.813,-55.455
6746,2,2017,510320,Colíder,-10.813,-55.455
6747,2,2015,510325,Colniza,-9.411,-59.023
6748,2,2017,510325,Colniza,-9.411,-59.023
6749,2,2015,510337,Cotriguaçu,-9.858,-58.414
6750,1,2016,510337,Cotriguaçu,-9.858,-58.414
6751,2,2017,510337,Cotriguaçu,-9.858,-58.414
6752,22,2015,510340,Cuiabá,-15.596,-56.097
6753,25,2016,510340,Cuiabá,-15.596,-56.097
6754,29,2017,510340,Cuiabá,-15.596,-56.097
6755,1,2015,510345,Denise,-14.74,-57.054
6756,1,2016,510345,Denise,-14.74,-57.054
6757,1,2017,510345,Denise,-14.74,-57.054
6758,1,2015,510360,Dom Aquino,-15.811,-54.918
6759,1,2016,510360,Dom Aquino,-15.811,-54.918
6760,2,2017,510360,Dom Aquino,-15.811,-54.918
6761,1,2015,510380,Figueirópolis D'Oeste,-15.445,-58.74
6762,1,2015,510420,Guiratinga,-16.349,-53.758
6763,1,2015,510455,Itaúba,-11.062,-55.276
6764,1,2015,510460,Itiquira,-17.209,-54.15
6765,1,2016,510460,Itiquira,-17.209,-54.15
6766,1,2017,510460,Itiquira,-17.209,-54.15
6767,1,2015,510490,Jangada,-15.236,-56.489
6768,1,2016,510490,Jangada,-15.236,-56.489
6769,2,2015,510515,Juína,-11.378,-58.741
6770,4,2016,510515,Juína,-11.378,-58.741
6771,2,2017,510515,Juína,-11.378,-58.741
6772,1,2015,510523,Lambari D'Oeste,-15.323,-58.004
6773,1,2015,510525,Lucas do Rio Verde,-13.05,-55.911
6774,2,2016,510525,Lucas do Rio Verde,-13.05,-55.911
6775,4,2017,510525,Lucas do Rio Verde,-13.05,-55.911
6776,1,2015,510560,Matupá,-10.057,-54.933
6777,2,2017,510560,Matupá,-10.057,-54.933
6778,1,2015,510562,Mirassol d'Oeste,-15.675,-58.096
6779,2,2016,510562,Mirassol d'Oeste,-15.675,-58.096
6780,3,2017,510562,Mirassol d'Oeste,-15.675,-58.096
6781,1,2015,510622,Nova Mutum,-13.838,-56.084
6782,2,2016,510622,Nova Mutum,-13.838,-56.084
6783,1,2017,510622,Nova Mutum,-13.838,-56.084
6784,1,2015,510623,Nova Olímpia,-14.797,-57.288
6785,1,2015,510624,Nova Ubiratã,-12.991,-55.255
6786,2,2016,510624,Nova Ubiratã,-12.991,-55.255
6787,2,2015,510625,Nova Xavantina,-14.673,-52.353
6788,2,2016,510625,Nova Xavantina,-14.673,-52.353
6789,3,2017,510625,Nova Xavantina,-14.673,-52.353
6790,1,2015,510628,Novo São Joaquim,-14.906,-53.018
6791,1,2015,510630,Paranatinga,-14.432,-54.051
6792,1,2016,510630,Paranatinga,-14.432,-54.051
6793,7,2017,510630,Paranatinga,-14.432,-54.051
6794,1,2015,510637,Pedra Preta,-16.623,-54.474
6795,3,2016,510637,Pedra Preta,-16.623,-54.474
6796,1,2017,510637,Pedra Preta,-16.623,-54.474
6797,4,2015,510642,Peixoto de Azevedo,-10.229,-54.983
6798,2,2016,510642,Peixoto de Azevedo,-10.229,-54.983
6799,1,2017,510642,Peixoto de Azevedo,-10.229,-54.983
6800,2,2015,510650,Poconé,-16.257,-56.623
6801,3,2016,510650,Poconé,-16.257,-56.623
6802,4,2015,510675,Pontes e Lacerda,-15.226,-59.335
6803,3,2017,510675,Pontes e Lacerda,-15.226,-59.335
6804,1,2015,510682,Porto Esperidião,-15.853,-58.46
6805,1,2017,510682,Porto Esperidião,-15.853,-58.46
6806,3,2015,510700,Poxoréo,-15.837,-54.389
6807,1,2016,510700,Poxoréo,-15.837,-54.389
6808,2,2015,510704,Primavera do Leste,-15.528,-54.346
6809,6,2016,510704,Primavera do Leste,-15.528,-54.346
6810,3,2017,510704,Primavera do Leste,-15.528,-54.346
6811,3,2015,510706,Querência,-12.476,-52.378
6812,1,2017,510706,Querência,-12.476,-52.378
6813,2,2015,510730,São José do Rio Claro,-13.447,-56.721
6814,2,2017,510730,São José do Rio Claro,-13.447,-56.721
6815,8,2015,510760,Rondonópolis,-16.471,-54.636
6816,9,2016,510760,Rondonópolis,-16.471,-54.636
6817,18,2017,510760,Rondonópolis,-16.471,-54.636
6818,1,2015,510770,Rosário Oeste,-14.836,-56.428
6819,1,2017,510770,Rosário Oeste,-14.836,-56.428
6820,1,2015,510780,Santo Antônio do Leverger,-15.866,-56.077
6821,5,2015,510790,Sinop,-11.864,-55.504
6822,12,2016,510790,Sinop,-11.864,-55.504
6823,8,2017,510790,Sinop,-11.864,-55.504
6824,4,2015,510792,Sorriso,-12.545,-55.711
6825,8,2016,510792,Sorriso,-12.545,-55.711
6826,5,2017,510792,Sorriso,-12.545,-55.711
6827,1,2015,510794,Tabaporã,-10.807,-56.62
6828,1,2016,510794,Tabaporã,-10.807,-56.62
6829,2,2015,510795,Tangará da Serra,-14.619,-57.486
6830,3,2016,510795,Tangará da Serra,-14.619,-57.486
6831,5,2017,510795,Tangará da Serra,-14.619,-57.486
6832,1,2015,510830,União do Sul,-11.533,-54.353
6833,1,2016,510830,União do Sul,-11.533,-54.353
6834,12,2015,510840,Várzea Grande,-15.647,-56.133
6835,15,2016,510840,Várzea Grande,-15.647,-56.133
6836,20,2017,510840,Várzea Grande,-15.647,-56.133
6837,2,2015,510850,Vera,-12.306,-55.317
6838,1,2017,510850,Vera,-12.306,-55.317
6839,3,2015,510860,Vila Rica,-10.012,-51.116
6840,2,2016,510860,Vila Rica,-10.012,-51.116
6841,1,2017,510860,Vila Rica,-10.012,-51.116
6842,1,2015,520005,Abadia de Goiás,-16.757,-49.438
6843,2,2017,520005,Abadia de Goiás,-16.757,-49.438
6844,2,2015,520010,Abadiânia,-16.204,-48.707
6845,1,2017,520010,Abadiânia,-16.204,-48.707
6846,1,2015,520017,Água Fria de Goiás,-14.986,-47.784
6847,1,2016,520017,Água Fria de Goiás,-14.986,-47.784
6848,1,2017,520017,Água Fria de Goiás,-14.986,-47.784
6849,4,2015,520025,Águas Lindas de Goiás,-15.762,-48.282
6850,8,2016,520025,Águas Lindas de Goiás,-15.762,-48.282
6851,14,2017,520025,Águas Lindas de Goiás,-15.762,-48.282
6852,1,2015,520030,Alexânia,-16.082,-48.507
6853,2,2016,520030,Alexânia,-16.082,-48.507
6854,1,2017,520030,Alexânia,-16.082,-48.507
6855,2,2015,520080,Alvorada do Norte,-14.481,-46.492
6856,2,2016,520080,Alvorada do Norte,-14.481,-46.492
6857,1,2015,520090,Amorinópolis,-16.619,-51.094
6858,16,2015,520110,Anápolis,-16.327,-48.953
6859,27,2016,520110,Anápolis,-16.327,-48.953
6860,25,2017,520110,Anápolis,-16.327,-48.953
6861,3,2015,520130,Anicuns,-16.461,-49.962
6862,3,2016,520130,Anicuns,-16.461,-49.962
6863,1,2017,520130,Anicuns,-16.461,-49.962
6864,35,2015,520140,Aparecida de Goiânia,-16.822,-49.245
6865,36,2016,520140,Aparecida de Goiânia,-16.822,-49.245
6866,32,2017,520140,Aparecida de Goiânia,-16.822,-49.245
6867,1,2015,520160,Araçu,-16.358,-49.681
6868,1,2015,520170,Aragarças,-15.898,-52.251
6869,2,2016,520170,Aragarças,-15.898,-52.251
6870,1,2015,520180,Aragoiânia,-16.912,-49.451
6871,3,2016,520180,Aragoiânia,-16.912,-49.451
6872,1,2017,520180,Aragoiânia,-16.912,-49.451
6873,1,2015,520310,Baliza,-16.196,-52.545
6874,3,2015,520330,Bela Vista de Goiás,-16.973,-48.953
6875,4,2016,520330,Bela Vista de Goiás,-16.973,-48.953
6876,4,2017,520330,Bela Vista de Goiás,-16.973,-48.953
6877,1,2015,520340,Bom Jardim de Goiás,-16.21,-52.172
6878,2,2016,520340,Bom Jardim de Goiás,-16.21,-52.172
6879,2,2017,520340,Bom Jardim de Goiás,-16.21,-52.172
6880,2,2015,520350,Bom Jesus de Goiás,-18.215,-49.742
6881,1,2016,520350,Bom Jesus de Goiás,-18.215,-49.742
6882,2,2017,520350,Bom Jesus de Goiás,-18.215,-49.742
6883,1,2015,520355,Bonfinópolis,-16.618,-48.963
6884,1,2015,520380,Britânia,-15.241,-51.161
6885,1,2017,520380,Britânia,-15.241,-51.161
6886,1,2015,520400,Cabeceiras,-15.801,-46.927
6887,3,2017,520400,Cabeceiras,-15.801,-46.927
6888,1,2015,520420,Cachoeira de Goiás,-16.668,-50.647
6889,1,2015,520425,Cachoeira Dourada,-18.492,-49.475
6890,2,2016,520425,Cachoeira Dourada,-18.492,-49.475
6891,1,2017,520425,Cachoeira Dourada,-18.492,-49.475
6892,3,2015,520440,Caiapônia,-16.957,-51.81
6893,3,2016,520440,Caiapônia,-16.957,-51.81
6894,1,2017,520440,Caiapônia,-16.957,-51.81
6895,5,2015,520450,Caldas Novas,-17.744,-48.626
6896,6,2016,520450,Caldas Novas,-17.744,-48.626
6897,9,2017,520450,Caldas Novas,-17.744,-48.626
6898,1,2015,520465,Campinaçu,-13.79,-48.571
6899,1,2015,520480,Campo Alegre de Goiás,-17.639,-47.782
6900,1,2016,520480,Campo Alegre de Goiás,-17.639,-47.782
6901,2,2015,520490,Campos Belos,-13.037,-46.772
6902,2,2017,520490,Campos Belos,-13.037,-46.772
6903,4,2015,520510,Catalão,-18.17,-47.942
6904,9,2016,520510,Catalão,-18.17,-47.942
6905,7,2017,520510,Catalão,-18.17,-47.942
6906,3,2015,520549,Cidade Ocidental,-16.077,-47.925
6907,3,2016,520549,Cidade Ocidental,-16.077,-47.925
6908,1,2017,520549,Cidade Ocidental,-16.077,-47.925
6909,3,2015,520551,Cocalzinho de Goiás,-15.794,-48.776
6910,2,2016,520551,Cocalzinho de Goiás,-15.794,-48.776
6911,2,2017,520551,Cocalzinho de Goiás,-15.794,-48.776
6912,1,2015,520580,Corumbá de Goiás,-15.924,-48.809
6913,1,2016,520580,Corumbá de Goiás,-15.924,-48.809
6914,1,2017,520580,Corumbá de Goiás,-15.924,-48.809
6915,2,2015,520590,Corumbaíba,-18.142,-48.562
6916,2,2017,520590,Corumbaíba,-18.142,-48.562
6917,4,2015,520620,Cristalina,-16.769,-47.614
6918,2,2016,520620,Cristalina,-16.769,-47.614
6919,1,2017,520620,Cristalina,-16.769,-47.614
6920,2,2015,520640,Crixás,-14.549,-49.969
6921,1,2016,520640,Crixás,-14.549,-49.969
6922,1,2015,520650,Cromínia,-17.288,-49.381
6923,2,2015,520670,Damianópolis,-14.564,-46.177
6924,3,2015,520735,Edealina,-17.426,-49.665
6925,1,2016,520735,Edealina,-17.426,-49.665
6926,2,2015,520740,Edéia,-17.339,-49.931
6927,1,2016,520740,Edéia,-17.339,-49.931
6928,2,2017,520740,Edéia,-17.339,-49.931
6929,1,2015,520760,Fazenda Nova,-16.183,-50.78
6930,1,2016,520760,Fazenda Nova,-16.183,-50.78
6931,2,2017,520760,Fazenda Nova,-16.183,-50.78
6932,1,2015,520790,Flores de Goiás,-14.449,-47.05
6933,1,2016,520790,Flores de Goiás,-14.449,-47.05
6934,2,2017,520790,Flores de Goiás,-14.449,-47.05
6935,9,2015,520800,Formosa,-15.537,-47.334
6936,15,2016,520800,Formosa,-15.537,-47.334
6937,2,2017,520800,Formosa,-15.537,-47.334
6938,1,2015,520840,Goianápolis,-16.511,-49.024
6939,2,2016,520840,Goianápolis,-16.511,-49.024
6940,1,2017,520840,Goianápolis,-16.511,-49.024
6941,9,2015,520860,Goianésia,-15.317,-49.117
6942,2,2016,520860,Goianésia,-15.317,-49.117
6943,6,2017,520860,Goianésia,-15.317,-49.117
6944,88,2015,520870,Goiânia,-16.679,-49.254
6945,95,2016,520870,Goiânia,-16.679,-49.254
6946,97,2017,520870,Goiânia,-16.679,-49.254
6947,1,2015,520880,Goianira,-16.496,-49.426
6948,5,2016,520880,Goianira,-16.496,-49.426
6949,8,2017,520880,Goianira,-16.496,-49.426
6950,1,2015,520890,Goiás,-15.934,-50.14
6951,5,2016,520890,Goiás,-15.934,-50.14
6952,2,2015,520910,Goiatuba,-18.013,-49.357
6953,3,2016,520910,Goiatuba,-18.013,-49.357
6954,2,2017,520910,Goiatuba,-18.013,-49.357
6955,2,2015,520920,Guapó,-16.831,-49.532
6956,1,2016,520920,Guapó,-16.831,-49.532
6957,1,2015,520995,Indiara,-17.142,-49.987
6958,1,2017,520995,Indiara,-17.142,-49.987
6959,6,2015,521000,Inhumas,-16.358,-49.496
6960,7,2016,521000,Inhumas,-16.358,-49.496
6961,1,2017,521000,Inhumas,-16.358,-49.496
6962,2,2015,521010,Ipameri,-17.722,-48.16
6963,4,2016,521010,Ipameri,-17.722,-48.16
6964,2,2017,521010,Ipameri,-17.722,-48.16
6965,2,2015,521020,Iporá,-16.442,-51.118
6966,1,2016,521020,Iporá,-16.442,-51.118
6967,3,2017,521020,Iporá,-16.442,-51.118
6968,2,2015,521040,Itaberaí,-16.02,-49.81
6969,1,2016,521040,Itaberaí,-16.02,-49.81
6970,8,2017,521040,Itaberaí,-16.02,-49.81
6971,1,2015,521056,Itaguari,-15.919,-49.604
6972,1,2016,521056,Itaguari,-15.919,-49.604
6973,1,2015,521060,Itaguaru,-15.758,-49.634
6974,2,2015,521100,Itapirapuã,-15.823,-50.613
6975,1,2016,521100,Itapirapuã,-15.823,-50.613
6976,1,2015,521130,Itarumã,-18.769,-51.348
6977,1,2017,521130,Itarumã,-18.769,-51.348
6978,2,2015,521140,Itauçu,-16.201,-49.608
6979,1,2017,521140,Itauçu,-16.201,-49.608
6980,7,2015,521150,Itumbiara,-18.42,-49.218
6981,5,2016,521150,Itumbiara,-18.42,-49.218
6982,10,2017,521150,Itumbiara,-18.42,-49.218
6983,1,2015,521160,Ivolândia,-16.602,-50.794
6984,1,2017,521160,Ivolândia,-16.602,-50.794
6985,1,2015,521170,Jandaia,-17.049,-50.146
6986,2,2015,521180,Jaraguá,-15.757,-49.334
6987,2,2016,521180,Jaraguá,-15.757,-49.334
6988,3,2017,521180,Jaraguá,-15.757,-49.334
6989,7,2015,521190,Jataí,-17.881,-51.714
6990,7,2016,521190,Jataí,-17.881,-51.714
6991,6,2017,521190,Jataí,-17.881,-51.714
6992,1,2015,521220,Jussara,-15.865,-50.868
6993,1,2016,521220,Jussara,-15.865,-50.868
6994,2,2017,521220,Jussara,-15.865,-50.868
6995,1,2015,521230,Leopoldo de Bulhões,-16.619,-48.744
6996,1,2016,521230,Leopoldo de Bulhões,-16.619,-48.744
6997,7,2015,521250,Luziânia,-16.253,-47.95
6998,13,2016,521250,Luziânia,-16.253,-47.95
6999,10,2017,521250,Luziânia,-16.253,-47.95
7000,1,2015,521270,Mambaí,-14.488,-46.113
7001,1,2016,521270,Mambaí,-14.488,-46.113
7002,1,2017,521270,Mambaí,-14.488,-46.113
7003,2,2015,521308,Minaçu,-13.533,-48.22
7004,3,2016,521308,Minaçu,-13.533,-48.22
7005,2,2017,521308,Minaçu,-13.533,-48.22
7006,4,2015,521310,Mineiros,-17.569,-52.551
7007,9,2016,521310,Mineiros,-17.569,-52.551
7008,7,2017,521310,Mineiros,-17.569,-52.551
7009,1,2015,521350,Monte Alegre de Goiás,-13.256,-46.901
7010,1,2016,521350,Monte Alegre de Goiás,-13.256,-46.901
7011,1,2015,521370,Montes Claros de Goiás,-16.008,-51.397
7012,1,2016,521370,Montes Claros de Goiás,-16.008,-51.397
7013,1,2017,521370,Montes Claros de Goiás,-16.008,-51.397
7014,3,2015,521375,Montividiu,-17.444,-51.175
7015,1,2016,521375,Montividiu,-17.444,-51.175
7016,2,2017,521375,Montividiu,-17.444,-51.175
7017,1,2015,521377,Montividiu do Norte,-13.113,-48.607
7018,1,2017,521377,Montividiu do Norte,-13.113,-48.607
7019,2,2015,521380,Morrinhos,-17.732,-49.101
7020,5,2016,521380,Morrinhos,-17.732,-49.101
7021,4,2017,521380,Morrinhos,-17.732,-49.101
7022,1,2015,521390,Mossâmedes,-16.127,-50.215
7023,4,2015,521400,Mozarlândia,-14.745,-50.571
7024,2,2016,521400,Mozarlândia,-14.745,-50.571
7025,1,2017,521400,Mozarlândia,-14.745,-50.571
7026,1,2015,521405,Mundo Novo,-13.776,-50.281
7027,3,2017,521405,Mundo Novo,-13.776,-50.281
7028,3,2015,521460,Niquelândia,-14.474,-48.46
7029,3,2016,521460,Niquelândia,-14.474,-48.46
7030,1,2017,521460,Niquelândia,-14.474,-48.46
7031,2,2015,521483,Nova Crixás,-14.099,-50.327
7032,3,2016,521483,Nova Crixás,-14.099,-50.327
7033,1,2017,521483,Nova Crixás,-14.099,-50.327
