"Município";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"110080 Candeias do Jamari";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;21
"110090 Castanheiras";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;1;-;-;1;-;1;2;-;1;1;-;1;1;1;1;3;-;-;-;1;2;-;2;1;1;2;1;-;1;-;-;1;2;-;1;-;1;2;2;1;1;1;1;-;1;1;-;2;-;-;1;1;1;1;1;1;-;2;-;-;1;-;2;-;-;2;-;-;1;-;1;-;-;1;-;1;-;-;-;-;2;-;-;-;1;-;-;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;-;-;-;79
"110005 Cerejeiras";-;-;-;-;1;-;2;-;1;2;-;2;1;1;1;2;-;2;1;-;-;-;-;4;3;4;7;1;3;2;2;4;2;3;5;5;4;2;-;4;6;7;5;5;5;1;8;1;4;9;4;3;9;5;2;4;6;5;1;1;-;2;2;1;1;1;-;1;1;2;-;3;1;1;1;2;-;1;-;1;1;-;1;2;-;2;2;-;4;2;2;1;-;2;-;2;2;-;-;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;1;-;-;-;-;1;-;-;-;-;1;2;1;2;3;-;1;-;1;-;2;3;1;3;1;-;236
"110092 Chupinguaia";-;-;-;-;-;-;2;1;1;1;-;-;-;-;1;2;-;2;1;1;-;-;1;1;1;-;-;1;1;-;1;-;1;-;3;-;-;1;1;1;-;-;-;-;-;1;-;1;2;-;3;1;-;1;2;-;-;-;-;-;1;-;1;-;-;4;-;-;-;-;1;-;-;-;-;1;-;-;-;2;1;1;-;-;-;1;3;-;-;-;-;1;1;1;-;-;-;2;-;1;-;-;-;-;1;1;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;2;-;1;-;-;1;-;1;-;-;1;-;1;1;2;-;-;1;-;77
"110006 Colorado do Oeste";-;-;-;-;-;1;3;1;-;1;1;1;3;3;5;1;3;1;1;1;-;-;1;1;2;-;1;-;4;2;1;2;1;2;3;-;1;1;-;-;1;1;2;-;1;-;2;-;-;1;2;1;2;-;3;2;2;1;1;-;1;1;2;-;3;1;1;-;-;1;-;1;1;-;-;1;-;1;1;-;3;2;-;1;2;1;2;-;3;-;2;1;-;-;-;-;1;4;1;1;1;-;1;-;1;-;-;-;1;1;1;1;1;-;-;-;1;1;2;-;1;-;-;-;-;-;-;1;-;1;-;-;2;-;1;-;-;-;1;-;-;-;2;-;-;-;-;3;-;1;1;-;2;2;3;-;142
"110007 Corumbiara";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;2;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;1;-;-;-;-;2;-;1;2;-;-;-;-;1;-;-;-;1;-;-;-;1;1;2;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;1;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;51
"110008 Costa Marques";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;-;4;-;-;7;1;8;-;1;-;-;1;-;-;-;-;-;-;4;10;5;-;-;-;-;-;-;1;-;-;3;1;3;4;-;3;7;5;5;11;14;1;2;15;-;-;1;-;1;-;-;-;-;-;1;-;1;-;1;1;1;8;1;-;4;1;3;3;-;2;2;1;-;-;-;2;2;5;1;2;3;1;4;3;5;2;5;3;5;1;2;4;2;-;3;-;2;1;1;1;4;2;2;1;-;-;-;-;225
"110094 Cujubim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;2;1;2;2;2;1;-;-;2;1;3;-;1;1;5;2;-;1;2;4;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;3;3;5;2;2;-;5;2;5;1;1;1;-;6;3;-;-;1;3;2;2;5;-;-;4;4;-;-;-;-;-;111
"110009 Espigão D'Oeste";-;-;-;-;-;-;10;8;-;-;-;6;10;9;9;7;2;2;4;4;8;9;2;7;5;3;1;3;4;2;5;4;6;3;2;-;3;3;3;7;3;1;2;5;3;2;6;6;6;3;7;7;13;8;9;7;12;15;18;11;26;20;11;18;14;18;14;11;20;7;20;13;16;16;17;15;15;9;7;7;6;11;5;6;1;-;3;-;1;-;1;-;1;-;-;-;-;-;-;1;1;-;1;-;-;1;1;-;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;-;-;-;1;-;-;-;1;10;4;1;-;-;-;-;-;2;1;3;1;4;-;-;665
"110100 Governador Jorge Teixeira";-;-;-;-;-;-;-;-;1;-;2;1;4;2;-;-;-;-;-;1;1;2;3;3;4;-;4;4;3;-;4;2;1;-;2;5;5;1;-;4;-;3;3;1;1;-;2;3;1;1;1;-;2;1;1;3;3;3;3;2;1;3;-;-;1;2;2;1;-;2;1;1;1;-;-;1;-;1;-;-;1;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;125
"110010 Guajará-Mirim";-;-;-;-;-;3;10;13;14;8;12;2;3;11;-;-;-;-;-;-;-;5;7;7;5;3;6;4;7;5;2;4;1;4;12;8;2;4;4;1;-;1;-;4;10;5;2;4;2;6;2;4;9;1;4;2;1;6;1;7;2;3;2;3;2;3;4;7;3;4;4;6;6;6;4;5;1;3;1;-;2;6;2;3;2;2;3;1;2;-;-;2;1;1;-;3;2;-;1;1;3;2;-;-;1;2;1;1;2;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;2;-;1;-;1;-;-;1;3;-;1;1;3;-;4;-;-;-;1;1;-;-;-;-;-;1;-;-;1;-;2;-;379
"110110 Itapuã do Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"110011 Jaru";-;-;-;-;-;1;6;1;-;1;1;1;2;3;-;3;2;2;1;1;-;3;1;2;3;6;2;4;3;-;-;2;1;-;3;1;3;2;4;4;7;9;7;13;18;14;14;15;12;8;8;17;11;8;13;17;15;18;8;11;12;7;10;11;7;4;9;9;16;5;7;5;6;2;4;7;2;2;2;1;1;2;5;10;6;7;4;6;4;3;-;3;7;7;4;5;5;6;5;2;5;3;7;5;1;3;5;10;1;8;4;3;2;7;6;3;2;-;3;2;3;-;2;4;5;7;4;2;2;2;3;1;4;4;7;2;2;3;1;2;3;6;1;5;2;4;1;1;1;1;3;3;3;3;2;-;711
"110012 Ji-Paraná";-;-;-;-;1;5;3;13;6;13;14;22;20;26;15;22;10;16;16;15;30;17;20;34;22;21;19;16;12;18;21;7;30;17;21;12;11;11;13;14;17;9;18;10;14;14;8;24;13;22;13;17;20;22;15;10;14;14;20;18;19;16;10;14;7;14;25;7;12;14;12;12;14;22;14;19;37;40;31;26;23;29;34;17;21;25;22;8;22;9;21;13;12;18;20;20;12;25;14;20;19;22;17;15;25;16;15;13;14;14;12;3;6;10;12;7;16;14;15;10;11;15;10;13;7;6;5;5;9;5;16;4;11;11;15;16;10;15;5;8;11;6;5;6;13;12;11;6;4;5;6;9;8;3;4;-;2226
"110013 Machadinho D'Oeste";-;-;-;-;-;-;1;5;-;1;1;2;9;7;3;10;12;16;3;2;2;7;7;5;7;2;4;9;2;7;5;4;5;4;8;4;5;4;7;1;9;4;7;8;13;7;5;6;4;6;4;3;4;6;11;3;8;5;5;6;2;6;8;10;-;4;7;9;17;6;2;5;5;-;1;2;3;1;4;7;8;1;9;5;2;3;5;2;6;2;9;4;7;9;9;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;3;2;-;1;1;-;6;1;2;2;2;3;2;1;-;1;-;-;6;4;6;6;1;5;7;4;1;4;3;7;5;7;-;-;1;573
"110120 Ministro Andreazza";-;-;-;-;-;-;4;-;2;-;-;1;5;-;2;1;2;2;-;3;4;1;4;3;12;7;5;5;3;8;11;3;1;4;6;-;3;3;3;3;7;3;4;2;9;1;3;4;-;6;9;4;1;5;3;1;3;7;7;1;2;2;3;2;3;3;4;2;1;-;5;3;2;5;-;2;1;-;1;8;1;1;1;-;3;-;3;2;3;4;1;6;2;-;2;1;3;4;3;1;2;5;1;-;1;2;1;3;2;-;2;2;4;1;1;3;1;1;2;1;1;2;3;-;3;5;1;1;-;1;-;1;-;2;-;-;1;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;343
"110130 Mirante da Serra";-;-;-;-;-;1;9;3;2;5;6;3;3;-;1;1;4;1;2;-;2;-;3;2;-;1;1;2;2;6;-;-;3;3;2;3;5;5;3;6;5;4;4;4;5;4;2;2;1;4;2;3;2;2;1;-;5;3;1;3;3;2;4;-;2;2;3;1;-;3;-;-;-;1;1;4;-;1;2;1;1;-;1;-;-;1;-;1;-;1;-;2;1;1;-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;1;2;2;-;-;-;-;2;-;-;2;1;-;1;-;1;1;-;2;-;-;1;-;1;1;1;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;-;218
"110140 Monte Negro";-;-;-;-;-;-;4;5;-;-;-;4;12;6;9;6;8;13;10;11;3;4;6;9;10;16;7;13;7;3;5;3;6;9;5;15;15;7;3;12;2;7;14;4;4;5;5;11;4;7;13;7;1;7;1;1;-;-;6;5;3;-;2;1;-;1;1;2;-;-;-;2;1;-;2;-;1;2;4;2;-;-;4;3;1;2;1;3;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;398
"110014 Nova Brasilândia D'Oeste";-;-;-;-;-;1;5;5;5;2;4;2;3;1;6;3;6;-;3;5;2;8;2;6;4;7;1;7;7;5;1;5;4;5;4;3;6;10;3;3;5;6;3;1;4;6;3;4;13;6;4;4;4;13;8;5;6;1;8;4;5;2;1;2;5;4;3;5;6;5;4;3;6;2;2;6;3;4;9;2;4;10;2;6;11;3;3;4;5;7;1;1;-;2;-;2;-;1;2;-;1;1;2;3;3;3;2;4;3;-;-;2;4;1;-;-;3;-;3;2;3;3;2;3;1;3;3;-;1;1;4;2;4;2;2;1;1;-;1;1;-;-;1;-;-;-;-;-;1;3;2;1;-;-;-;1;479
"110033 Nova Mamoré";-;-;-;-;-;-;1;2;4;-;-;2;6;-;2;4;4;2;4;6;-;4;3;4;2;1;2;1;1;3;-;4;-;4;2;1;1;6;1;-;1;2;1;-;2;7;2;7;1;4;-;1;5;2;3;2;4;5;4;-;3;4;6;-;2;2;4;3;1;1;2;1;6;1;3;1;4;2;2;2;3;2;3;-;2;2;2;-;2;-;1;3;2;-;4;-;2;-;1;1;1;2;-;1;-;2;-;4;1;1;-;2;1;-;3;2;-;1;1;-;4;5;-;4;-;1;-;-;1;2;2;2;2;1;2;-;1;-;2;2;3;-;3;1;5;2;2;-;1;1;1;1;1;1;2;-;287
"110143 Nova União";-;-;-;-;-;-;-;3;1;-;1;-;1;-;-;-;-;-;3;1;1;2;2;2;3;4;3;2;1;1;3;-;2;3;-;2;4;5;2;1;1;2;-;-;3;-;2;1;-;5;-;2;1;3;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;1;-;-;2;-;-;-;1;1;2;1;-;-;-;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;96
"110050 Novo Horizonte do Oeste";-;-;-;-;-;-;-;1;-;-;-;2;1;3;4;2;6;3;1;1;2;1;3;1;3;1;1;-;1;1;3;4;1;2;3;1;2;3;3;1;4;2;3;1;4;2;1;4;1;1;4;4;2;2;5;5;2;1;1;1;1;2;-;1;1;3;-;-;2;1;-;2;3;-;1;3;1;1;-;-;-;1;-;-;-;1;-;2;3;3;-;2;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;3;-;1;1;1;1;1;-;-;-;1;2;-;-;2;1;3;2;6;3;5;4;-;-;1;1;3;2;2;3;1;3;3;1;1;1;-;209
"110015 Ouro Preto do Oeste";-;-;-;-;-;6;9;6;10;10;10;5;7;3;3;5;-;4;16;10;14;6;11;8;7;10;10;9;6;5;17;15;12;8;15;6;7;12;11;9;14;14;6;5;13;15;11;6;5;1;7;8;11;9;5;4;5;7;7;7;5;3;7;10;9;9;11;12;5;7;9;10;14;7;8;10;5;7;15;12;8;6;7;3;5;4;5;10;3;10;7;5;9;3;6;9;5;3;6;3;6;3;7;3;3;4;4;4;8;3;4;7;9;8;9;5;8;2;4;4;-;1;1;4;3;3;5;3;5;-;2;1;6;5;-;4;5;10;2;8;2;1;2;6;1;2;1;-;-;3;-;-;1;-;-;-;946
"110145 Parecis";-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;2;1;1;1;-;5;2;2;-;2;-;-;-;3;3;3;4;2;3;-;-;3;2;2;-;-;2;-;3;-;-;-;1;1;1;-;-;-;-;1;-;2;1;-;-;-;3;-;-;-;-;-;-;1;-;-;1;-;-;2;1;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;83
"110018 Pimenta Bueno";-;-;-;-;1;2;4;1;5;10;12;12;8;4;12;14;3;3;11;11;11;8;11;13;8;8;7;10;10;6;6;4;4;6;12;6;8;8;8;10;11;13;6;7;9;9;11;7;7;17;12;4;8;4;7;9;11;20;8;10;10;7;4;10;6;10;8;11;6;6;6;4;4;7;5;7;8;8;4;7;4;7;6;9;10;3;3;2;6;1;2;3;7;5;11;11;4;6;5;2;3;3;5;3;5;6;4;12;5;15;4;5;4;9;10;13;4;12;10;13;9;3;9;5;4;10;6;7;10;9;11;16;8;8;5;10;11;9;11;1;2;6;19;12;11;6;6;9;15;12;12;12;4;1;1;3;1150
