,MUNCOD,QUANTIDADE
1868,312000,3
1869,312010,33
1870,312020,1
1871,312030,1
1872,312040,1
1873,312060,2
1874,312070,1
1875,312080,3
1876,312083,18
1877,312087,9
1878,312090,100
1879,312100,1
1880,312120,1
1881,312125,2
1882,312130,2
1883,312160,183
1884,312190,1
1885,312210,98
1886,312220,1
1887,312230,83
1888,312235,2
1889,312240,21
1890,312247,2
1891,312250,1
1892,312290,1
1893,312300,2
1894,312310,2
1895,312320,12
1896,312340,1
1897,312350,4
1898,312360,92
1899,312370,50
1900,312385,1
1901,312390,1
1902,312400,1
1903,312410,144
1904,312430,1
1905,312440,1
1906,312470,32
1907,312490,7
1908,312510,4
1909,312520,6
1910,312560,4
1911,312570,12
1912,312580,5
1913,312590,1
1914,312595,2
1915,312600,20
1916,312610,14
1917,312620,2
1918,312650,1
1919,312670,25
1920,312675,6
1921,312680,7
1922,312690,8
1923,312700,13
1924,312705,5
1925,312710,75
1926,312720,4
1927,312730,19
1928,312735,7
1929,312738,1
1930,312750,15
1931,312760,2
1932,312770,2529
1933,312790,3
1934,312800,4
1935,312825,4
1936,312830,11
1937,312840,5
1938,312850,1
1939,312870,18
1940,312880,5
1941,312890,13
1942,312900,3
1943,312910,52
1944,312920,2
1945,312930,9
1946,312940,2
1947,312950,9
1948,312960,1
1949,312965,142
1950,312970,8
1951,312980,53
1952,313005,2
1953,313010,46
1954,313020,12
1955,313030,3
1956,313040,4
1957,313050,1
1958,313055,7
1959,313060,6
1960,313065,1
1961,313080,1
1962,313090,117
1963,313100,4
1964,313110,4
1965,313115,158
1966,313120,1
1967,313130,1336
1968,313140,9
1969,313160,1
1970,313170,84
1971,313180,20
1972,313190,8
1973,313210,3
1974,313220,4
1975,313230,1
1976,313240,6
1977,313250,13
1978,313270,502
1979,313300,4
1980,313310,2
1981,313320,12
1982,313330,1
1983,313340,112
1984,313350,20
1985,313360,1
1986,313370,1
1987,313375,12
1988,313380,16
1989,313400,24
1990,313410,1
1991,313420,202
1992,313430,1
1993,313440,28
1994,313460,4
1995,313470,44
1996,313490,1
1997,313500,11
1998,313505,3
1999,313507,13
2000,313510,206
2001,313520,16
2002,313535,79
2003,313540,2
2004,313550,2
2005,313560,6
2006,313580,17
2007,313590,1
2008,313600,42
2009,313610,6
2010,313620,20
2011,313630,6
2012,313650,4
2013,313665,65
2014,313670,97
2015,313690,1
2016,313700,47
2017,313710,1
2018,313720,8
2019,313730,3
2020,313740,1
2021,313750,8
2022,313753,4
2023,313760,26
2024,313770,6
2025,313780,5
2026,313790,2
2027,313800,2
2028,313810,3
2029,313820,33
2030,313830,1
2031,313835,29
2032,313840,12
2033,313850,2
2034,313860,4
2035,313862,7
2036,313865,3
2037,313867,1
2038,313868,31
2039,313870,57
2040,313880,1
2041,313890,7
2042,313900,2
2043,313920,9
2044,313925,2
2045,313930,8
2046,313940,5
2047,313950,1
2048,313960,6
2049,313980,3
2050,313970,3
2051,314000,5
2052,314010,2
2053,314015,16
2054,314030,5
2055,314050,42
2056,314055,1
2057,314070,19
2058,317150,3
2059,314080,1
2060,314085,2
2061,314090,1
2062,314100,31
2063,314110,2
2064,314140,378
2065,314160,1
2066,314170,6
2067,314180,3
2068,314200,1
2069,314210,2
2070,314220,3
2071,314230,3
2072,314240,2
2073,314250,16
2074,314260,92
2075,314270,29
2076,314280,123
2077,314290,3
2078,314300,8
2079,314310,112
2080,314320,2
2081,314330,114
2082,314350,15
2083,314360,1
2084,314390,117
2085,314400,40
2086,314430,149
2087,314435,3
2088,314437,1
2089,314460,10
2090,314465,1
2091,314467,1
2092,314470,4
2093,314480,169
2094,314500,8
2095,314505,5
2096,314510,2
2097,314520,20
2098,313660,6
2099,314530,22
2100,314535,2
2101,314540,1
2102,314545,2
2103,314560,7
2104,314580,1
2105,314590,1
2106,314610,11
2107,314620,6
2108,314625,1
2109,314630,75
2110,314655,4
2111,314640,3
2112,314650,5
2113,314670,1
2114,314690,5
2115,314710,109
2116,314700,143
2117,314730,1
2118,314740,51
2119,314760,1
2120,314790,132
2121,314800,518
2122,314810,43
2123,314820,1
2124,314870,100
2125,314875,1
2126,314910,3
2127,314915,1
2128,314930,12
2129,314960,4
2130,314970,24
2131,314980,2
2132,314990,5
2133,314995,4
2134,315000,25
2135,315010,5
2136,315015,6
2137,315040,1
2138,315050,6
2139,315053,23
2140,315057,3
2141,315070,20
2142,315080,3
2143,315090,1
2144,315120,14
2145,315130,7
2146,315140,7
2147,315150,1
2148,315160,8
2149,315180,7
2150,315190,1
2151,315200,56
2152,315217,6
2153,315220,482
2154,315240,25
2155,315250,11
2156,315270,1
2157,315280,73
2158,315290,69
2159,315300,2
2160,315310,2
2161,315320,2
2162,315340,2
2163,315360,8
2164,315370,2
2165,315390,20
2166,315400,3
2167,315410,12
2168,315430,49
2169,315445,75
2170,315450,1
2171,315460,109
2172,315480,5
2173,315490,5
2174,315500,1
2175,315530,4
2176,315540,30
2177,315550,7
2178,315560,3
2179,315580,34
2180,315600,1
2181,315630,8
2182,315640,1
2183,315645,2
2184,315660,3
2185,315670,306
2186,315690,12
2187,315700,3
2188,315710,20
2189,315720,8
2190,315725,4
2191,315733,3
2192,315750,2
2193,315760,5
2194,315770,5
2195,315780,128
2196,315790,2
2197,315810,1
2198,315820,3
2199,315950,9
2200,315960,2
2201,315970,5
2202,315980,58
2203,315830,5
2204,315840,1
2205,315850,6
2206,315890,1
2207,315895,74
2208,315900,8
2209,316020,1
2210,316030,24
2211,316040,4
2212,316060,5
2213,316070,2
2214,316080,14
2215,316090,1
2216,316100,2
2217,316105,1
2218,316110,200
2219,316130,2
2220,316140,2
2221,316150,10
2222,316165,2
2223,316170,4
2224,316180,42
2225,316190,2
2226,316200,13
2227,316210,6
2228,316225,5
2229,316240,23
2230,316250,32
2231,316257,2
2232,316260,5
2233,316280,1
2234,316290,44
2235,316292,31
2236,316294,11
2237,316295,2
2238,316300,24
2239,316330,4
2240,316390,1
2241,316400,2
2242,316420,8
2243,316430,1
2244,316460,2
2245,316470,20
2246,316490,1
2247,316520,4
2248,316500,3
2249,316530,1
2250,316550,2
2251,316553,23
2252,316557,1
2253,316570,10
2254,316620,1
2255,316630,1
2256,316640,1
2257,316660,2
2258,316680,1
2259,316670,16
2260,316690,12
2261,316695,2
2262,316710,3
2263,316720,42
2264,316555,83
2265,316730,2
2266,316770,1
2267,316780,3
2268,316790,6
2269,316800,6
2270,316805,1
2271,316810,1
2272,316830,2
2273,316840,41
2274,316850,2
2275,316860,1388
2276,316870,246
2277,316880,3
2278,316890,2
2279,316900,26
2280,316905,1
2281,316910,2
2282,316930,1018
2283,316935,22
2284,316940,223
2285,316950,28
2286,316960,46
2287,316970,521
2288,316980,1
2289,316990,221
2290,317005,1
2291,317010,106
2292,317020,1756
2293,317030,2
2294,317040,223
2295,317047,10
2296,317050,3
2297,317052,1
2298,317057,9
2299,317070,404
2300,317075,3
2301,317080,11
2302,317090,524
2303,317100,6
2304,317103,2
2305,317110,1
2306,317120,18
2307,317130,8
2308,317140,1
2309,317160,1
2310,317180,1
2311,317190,1
2312,317200,29
2313,320010,15
2314,320016,12
2315,320013,3
2316,320020,5
2317,320030,2
2318,320040,13
2319,320050,1
2320,320060,50
2321,320070,1
2322,320080,26
2323,320090,352
2324,320100,31
2325,320110,23
2326,320115,4
2327,320120,506
2328,320130,641
2329,320140,1
2330,320150,28
2331,320160,53
2332,320170,3
2333,320190,18
2334,320200,1
2335,320210,3
2336,320220,5
2337,320225,2
2338,320230,18
2339,320240,10
2340,320245,3
2341,320260,13
2342,320265,1
2343,320270,8
2344,320280,35
2345,320290,3
2346,320300,3
2347,320305,15
2348,320310,9
2349,320313,22
2350,320316,21
2351,320320,163
2352,320330,6
2353,320332,22
2354,320334,5
2355,320340,7
2356,320350,13
2357,320360,21
2358,320370,15
2359,320380,8
2360,320390,553
2361,320400,7
2362,320405,14
2363,320410,4
2364,320420,14
2365,320425,24
2366,320430,9
2367,320435,3
2368,320440,5
2369,320450,29
2370,320455,8
2371,320460,17
2372,320465,7
2373,320470,332
2374,320480,2
2375,320490,59
2376,320495,1
2377,320500,701
2378,320501,33
2379,320503,10
2380,320506,6
2381,320510,88
2382,320515,71
2383,320517,5
2384,320520,1560
2385,320530,950
2386,330010,396
2387,330015,1
2388,330020,30
2389,330022,47
2390,330023,1
2391,330025,17
2392,330030,33
2393,330040,35
2394,330045,61
2395,330050,2
2396,330060,49
2397,330070,161
2398,330080,3
2399,330100,59
2400,330110,3
2401,330093,1
2402,330115,3
2403,330130,54
2404,330140,32
2405,330150,31
2406,330170,365
2407,330180,1
2408,330185,16
2409,330187,4
2410,330190,652
2411,330200,9
2412,330205,8
2413,330210,3
2414,330220,212
2415,330225,41
2416,330227,4
2417,330240,56
2418,330245,1
2419,330250,25
2420,330260,7
2421,330270,172
2422,330280,3
2423,330285,6
2424,330290,7
2425,330300,3
2426,330310,1
2427,330320,13
2428,330330,850
2429,330340,32
2430,330350,18
2431,330360,7
2432,330380,8
2433,330390,53
2434,330395,11
2435,330400,113
2436,330410,6
2437,330411,4
2438,330412,3
2439,330414,6
2440,330415,2
2441,330420,22
2442,330430,8
2443,330440,3
2444,330450,4
2445,330452,80
2446,330455,3627
2447,330460,2
2448,330470,23
2449,330480,6
2450,330490,1861
2451,330500,3
2452,330510,8
2453,330513,4
2454,330515,2
2455,330520,41
2456,330540,10
2457,330550,884
2458,330555,106
2459,330575,32
2460,330580,5
2461,330590,3
2462,330600,5
2463,330610,10
2464,330615,3
2465,330620,74
2466,330630,215
2467,350010,7
2468,350020,1
2469,350030,6
2470,350040,3
2471,350050,1
2472,350060,1
2473,350070,3
2474,350075,1
2475,350080,2
2476,350090,3
2477,350100,3
2478,350110,4
2479,350115,1
2480,350130,1
2481,350140,2
2482,350160,19
2483,350170,35
2484,350180,4
2485,350190,15
2486,350210,24
2487,350220,4
2488,350250,4
2489,350260,1
2490,350275,1
2491,350280,107
2492,350290,4
2493,350300,1
2494,350315,1
2495,350320,115
2496,350330,29
2497,350335,1
2498,350340,1
2499,350350,1
2500,350360,1
2501,350370,4
2502,350380,14
2503,350390,110
2504,350400,21
2505,350410,72
2506,350420,8
2507,350440,5
2508,350450,2
2509,350460,31
2510,350480,4
2511,350510,4
2512,350520,7
2513,350540,1
2514,350550,13
2515,350560,33
2516,350570,5
2517,350580,6
2518,350590,6
2519,350600,76
2520,350610,11
2521,350635,11
2522,350640,4
2523,350650,85
2524,350660,4
2525,350670,1
2526,350690,1
2527,350700,2
2528,350710,7
2529,350715,1
2530,350720,2
2531,350730,2
2532,350740,1
2533,350750,6
2534,350760,5
2535,350770,1
2536,350780,6
2537,350790,4
2538,350810,9
2539,350820,1
2540,350840,14
2541,350850,32
2542,350860,14
2543,350870,1
2544,350880,2
2545,350890,1
2546,350900,26
2547,350910,2
2548,350920,36
2549,350925,12
2550,350930,3
2551,350940,11
2552,350950,170
2553,350960,7
2554,350970,7
2555,350990,2
2556,350995,4
2557,351000,10
2558,351010,1
2559,351015,1
2560,351020,2
2561,351030,2
2562,351040,8
2563,351050,23
2564,351060,17
2565,351070,8
2566,351080,16
2567,351100,24
2568,351110,44
2569,351120,3
2570,351130,10
2571,351160,1
2572,351170,2
2573,351200,16
2574,351210,3
2575,351220,4
2576,351230,1
2577,351240,3
2578,351250,3
2579,351270,1
2580,351280,20
2581,351290,2
2582,351300,35
2583,351310,5
2584,351320,5
2585,351340,18
2586,351350,31
2587,351360,6
2588,351370,33
2589,351380,63
2590,351385,3
2591,351390,2
2592,351400,3
2593,351410,2
2594,351440,13
2595,351460,2
2596,351470,2
2597,351480,1
2598,351492,8
2599,351500,87
2600,351510,18
2601,351512,2
2602,351518,12
2603,355730,6
2604,351520,14
2605,351530,1
2606,351535,15
2607,351540,1
2608,351560,1
2609,351550,31
2610,351570,12
2611,351580,1
2612,351590,5
2613,351600,1
2614,351610,1
2615,351620,162
2616,351630,26
2617,351640,3
2618,351650,3
2619,351670,4
2620,351680,3
2621,351690,2
2622,351700,2
2623,351710,2
2624,351720,1
2625,351740,24
2626,351750,7
2627,351760,1
2628,351770,9
2629,351780,5
2630,351790,5
2631,351800,3
2632,351810,2
2633,351820,8
2634,351830,13
2635,351840,13
2636,351850,1
2637,351860,2
2638,351870,58
2639,351880,398
2640,351885,16
2641,351890,1
2642,351900,2
2643,351905,10
2644,351907,140
2645,351910,2
2646,351920,2
2647,351930,1
2648,351940,11
2649,351950,1
2650,351960,42
2651,351970,6
2652,351980,14
2653,352010,7
2654,352030,7
2655,352042,1
2656,352044,6
2657,352040,12
2658,352050,137
2659,352100,3
2660,352110,1
2661,352115,2
2662,352130,1
2663,352140,7
2664,352150,2
2665,352190,9
2666,352210,13
2667,352220,19
2668,352230,5
2669,352240,1
2670,352250,7
2671,352260,15
2672,352270,18
2673,352290,1
2674,352300,1
2675,352310,18
2676,352320,1
2677,352330,1
2678,352340,20
2679,352370,3
2680,352380,5
2681,352390,8
2682,352400,5
2683,352410,7
2684,352420,1
2685,352430,34
2686,352440,43
2687,352450,6
2688,352470,29
2689,352480,26
2690,352490,9
2691,352500,20
2692,352510,17
2693,352520,3
2694,352530,3
2695,352540,1
2696,352560,2
2697,352570,15
2698,352585,1
2699,352590,11
2700,352600,2
2701,352610,3
2702,352620,10
2703,352630,1
2704,352650,1
2705,352670,9
2706,352680,2
2707,352690,25
2708,352700,7
2709,352710,18
2710,352720,26
2711,352725,4
2712,352730,2
2713,352740,1
2714,352760,6
2715,352770,2
2716,352810,2
2717,352820,1
2718,352830,1
2719,352880,3
2720,352885,1
2721,352900,64
2722,352910,1
2723,352920,2
2724,352930,9
2725,352940,15
2726,352960,6
2727,352970,2
2728,353000,1
2729,352990,3
2730,353010,43
2731,353020,10
2732,353030,232
2733,353040,5
2734,353050,19
2735,353060,10
2736,353070,44
2737,353080,86
2738,353110,11
2739,353120,6
2740,353130,14
2741,353140,8
2742,353150,10
2743,353160,3
2744,353180,6
2745,353170,2
2746,353190,5
2747,353200,4
2748,353205,1
2749,353210,1
2750,353230,8
2751,353240,3
2752,353250,9
2753,353260,1
2754,353270,1
2755,353280,20
2756,353282,1
2757,353284,10
2758,353290,8
2759,353300,11
2760,353330,8
2761,353340,7
2762,353325,3
2763,353350,26
2764,353390,18
2765,353410,1
2766,353420,3
2767,353430,9
2768,353440,19
2769,353450,1
2770,353460,1
2771,353470,14
2772,353475,20
2773,353500,6
2774,353510,6
2775,353520,1
2776,353530,4
2777,353540,1
2778,353550,23
2779,353560,3
2780,353580,1
2781,353590,9
2782,353600,1
2783,353620,3
2784,353630,9
2785,353650,21
2786,353660,16
2787,353680,1
2788,353710,16
2789,353715,4
2790,353720,4
2791,353730,46
2792,353740,7
2793,353760,13
2794,353770,1
2795,353790,4
2796,353800,39
2797,353810,14
2798,353830,1
2799,353860,4
2800,353870,63
2801,353880,1
2802,353890,3
2803,353900,6
2804,353910,14
2805,353920,1
2806,353930,2
2807,353940,3
2808,353950,61
2809,353960,6
2810,353970,3
2811,353980,58
2812,353990,2
2813,354000,1
2814,354020,7
2815,354030,1
2816,354070,33
2817,354075,12
2818,354080,9
2819,354085,1
2820,354090,3
2821,354100,170
2822,354120,1
2823,354130,5
2824,354140,17
2825,354150,6
2826,354170,1
2827,354190,1
2828,354220,5
2829,354230,3
2830,354240,8
2831,354260,8
2832,354270,2
2833,354323,2
2834,354330,9
2835,354340,265
2836,354360,8
2837,354370,2
2838,354380,1
2839,354390,17
2840,354400,3
2841,354410,2
2842,354420,10
2843,354430,3
2844,354450,6
2845,354480,9
2846,354490,22
2847,354500,1
2848,354520,11
2849,354560,6
2850,354570,1
2851,354580,44
2852,354600,17
2853,354630,19
2854,354640,3
2855,354650,3
2856,354660,5
2857,354670,1
2858,354680,25
2859,354690,5
2860,354710,1
2861,354740,1
2862,354750,11
2863,354760,21
2864,354765,1
2865,354730,34
2866,354770,9
2867,354780,37
2868,354790,1
2869,354800,28
2870,354810,3
2871,354820,2
2872,354830,1
2873,354850,317
2874,354860,2
2875,354870,56
2876,354880,12
2877,354890,34
2878,354910,11
2879,354920,1
2880,354925,4
2881,354930,1
2882,354940,37
2883,354950,3
2884,354970,13
2885,354980,597
2886,354990,460
2887,354995,1
2888,355000,9
2889,355010,1
2890,355020,2
2891,355030,721
2892,355040,1
2893,355060,3
2894,355070,17
2895,355080,16
2896,355090,12
2897,355100,92
2898,355110,1
2899,355130,1
2900,355140,3
2901,355150,19
2902,355170,7
2903,355180,14
2904,355190,4
2905,355200,1
2906,355220,65
2907,355230,7
2908,355240,59
2909,355250,28
2910,355260,8
2911,355270,4
2912,355280,78
2913,355290,3
2914,355310,25
2915,355320,2
2916,355330,9
2917,355340,21
2918,355350,1
2919,355360,6
2920,355370,15
2921,355400,6
2922,355410,71
2923,355430,12
2924,355440,3
2925,355450,4
2926,355475,1
2927,355480,8
2928,355490,3
2929,355495,2
2930,355500,5
2931,355510,1
2932,355520,1
2933,355535,4
2934,355540,126
2935,355550,2
2936,355560,8
2937,355570,4
2938,355580,13
2939,355600,10
2940,355610,4
2941,355620,98
2942,355630,1
2943,355635,1
2944,355640,7
2945,355645,1
2946,355650,1
2947,355670,6
2948,355680,4
2949,355690,1
2950,355695,6
2951,355700,2
2952,355710,35
2953,355715,1
2954,410040,2
2955,412862,2
2956,410060,1
2957,410080,61
2958,410090,1
2959,410100,3
2960,410110,1
2961,410115,3
2962,410120,1
2963,410130,2
2964,410140,4
2965,410150,9
2966,410190,2
2967,410200,6
2968,410220,4
2969,410230,1
2970,410240,1
2971,410270,1
2972,410280,84
2973,410300,1
2974,410304,1
2975,410305,4
2976,410310,3
2977,410320,2
2978,410345,11
2979,410347,6
2980,410370,28
2981,410400,7
2982,410420,7
2983,410425,2
2984,410450,4
2985,410460,7
2986,410465,1
2987,410470,2
2988,410480,207
2989,410500,1
2990,410510,56
2991,410530,1
2992,410550,4
2993,410560,1
2994,410580,2
2995,410600,2
2996,410620,1
2997,410630,29
2998,410655,2
2999,410657,1
3000,410690,58
3001,410720,2
3002,410730,1
3003,410750,1
3004,410753,7
3005,410760,2
3006,410765,1
3007,410770,6
3008,410780,1
3009,410790,1
3010,410800,25
3011,410820,3
3012,410830,67
3013,410832,5
3014,410840,1
3015,410860,1
3016,410870,1
3017,410880,4
3018,410920,43
3019,410930,3
3020,410940,4
3021,410950,3
3022,410960,6
3023,410980,23
3024,410990,1
3025,411000,1
3026,411007,1
3027,411060,5
3028,411065,2
3029,411070,2
3030,411095,21
3031,411100,1
3032,411110,1
3033,411130,1
3034,411155,27
3035,411160,1
3036,411180,4
3037,411190,2
3038,411200,1
3039,411210,1
3040,411220,1
3041,411250,1
3042,411270,38
3043,411275,3
3044,411295,3
3045,411320,1
3046,411345,4
3047,411350,2
3048,411370,68
3049,411373,1
3050,411375,1
3051,411380,20
3052,411410,4
3053,411420,5
3054,411435,1
3055,411450,1
3056,411460,10
3057,411480,10
3058,411500,7
3059,411510,21
3060,411520,210
3061,411550,1
3062,411570,14
3063,411580,52
3064,411600,26
3065,411605,4
3066,411610,1
3067,411620,3
3068,411640,7
3069,411670,4
3070,411690,2
3071,411695,4
3072,411710,1
3073,411720,2
3074,411725,2
3075,411721,1
3076,411722,4
3077,411729,2
3078,411730,3
3079,411750,5
3080,411760,1
3081,411790,5
3082,411800,1
3083,411810,1
3084,411820,7
3085,411840,24
3086,411880,1
3087,411885,1
3088,411890,5
3089,411910,1
3090,411915,2
3091,411930,2
3092,411950,13
3093,411960,1
3094,411965,18
3095,411990,3
3096,411995,12
3097,412000,5
3098,412033,14
3099,412040,3
3100,412050,86
3101,412060,2
3102,412070,8
3103,412090,3
3104,412100,4
3105,412110,1
3106,412125,1
3107,412130,1
3108,412170,1
3109,412217,1
3110,412220,2
3111,412240,142
3112,412250,2
3113,412260,1
3114,412265,3
3115,412280,1
3116,412310,3
3117,412320,1
3118,412330,3
3119,412340,5
3120,412350,11
3121,412360,1
3122,412370,1
3123,412380,1
3124,412382,2
3125,412390,1
3126,412402,24
3127,412405,7
3128,412410,8
3129,412420,3
3130,412430,6
3131,412440,2
3132,412450,2
3133,412530,1
3134,412550,3
3135,412560,5
3136,412570,12
3137,412625,21
3138,412635,13
3139,412650,14
3140,412660,8
3141,412665,1
3142,412667,17
3143,412670,31
3144,412680,1
3145,412690,2
3146,412710,3
3147,412740,11
3148,412750,1
3149,412760,2
3150,412770,12
3151,412785,13
3152,412795,1
3153,412800,2
3154,412810,39
3155,412820,2
3156,412840,1
3157,412855,7
3158,412860,2
3159,412880,8
3160,420030,1
3161,420070,1
3162,420130,1
3163,420200,3
3164,421280,2
3165,420210,1
3166,420230,1
3167,420240,1
3168,420245,2
3169,420290,1
3170,420300,1
3171,420320,2
3172,420330,1
3173,420395,2
3174,420445,1
3175,420460,3
3176,420470,2
3177,420490,1
3178,420535,1
3179,420540,61
3180,420600,2
3181,420640,1
3182,420670,2
3183,420700,1
3184,420710,6
3185,420750,1
3186,420765,12
3187,420810,1
3188,420820,1
3189,420830,2
3190,420845,1
3191,420910,1
3192,420940,1
3193,420985,1
3194,421010,1
3195,421070,1
3196,421090,1
3197,421130,8
3198,421165,1
3199,421190,2
3200,421220,1
3201,421350,2
3202,421360,1
3203,421430,1
3204,421480,1
3205,421545,1
3206,421570,4
3207,421580,1
3208,421630,1
3209,421660,5
3210,421720,5
3211,421750,1
3212,421770,1
3213,421835,1
3214,421870,3
3215,421875,1
3216,421930,1
3217,421950,9
3218,421970,1
3219,430010,1
3220,430020,2
3221,430055,1
3222,430060,10
3223,430105,1
3224,430150,3
3225,430210,1
3226,430230,1
3227,430310,1
3228,430435,1
3229,430440,1
3230,430460,2
3231,430466,1
3232,430510,1
3233,430517,1
3234,430520,1
3235,430535,1
3236,430543,1
3237,430570,6
3238,430600,1
3239,430640,2
3240,430676,1
3241,430700,1
3242,430780,1
3243,430800,1
3244,430820,1
3245,430845,1
3246,430850,7
3247,430880,2
3248,430930,1
3249,430960,1
3250,430995,1
3251,431000,1
3252,431055,3
3253,431060,3
3254,431080,1
3255,431100,1
3256,431140,1
3257,431160,1
3258,431180,5
3259,431190,1
3260,431244,1
3261,431245,1
3262,431265,2
3263,431337,1
3264,431340,2
3265,431350,1
3266,431390,1
3267,431410,9
3268,431430,1
3269,431440,4
3270,431454,1
3271,431475,1
3272,431490,3
3273,431560,4
3274,431640,1
3275,431710,1
3276,431670,1
3277,431690,3
3278,431740,2
3279,431760,2
3280,431830,2
3281,431850,1
3282,431862,1
3283,431870,4
3284,431890,2
3285,431915,7
3286,431920,1
3287,431950,1
3288,431990,3
3289,432000,1
3290,432020,1
3291,432030,2
3292,432050,1
3293,432055,2
3294,432120,4
3295,432140,2
3296,432145,1
3297,432160,1
3298,432166,1
3299,432190,1
3300,432234,1
3301,432250,3
3302,432260,1
3303,432300,11
3304,432310,1
3305,432320,1
3306,432370,2
3307,500020,9
3308,500025,10
3309,500060,26
3310,500070,4
3311,500080,1
3312,500085,3
3313,500090,3
3314,500100,6
3315,500110,9
3316,500124,9
3317,500150,8
3318,500190,50
3319,500200,18
3320,500210,7
3321,500215,4
3322,500220,46
3323,500240,10
3324,500260,99
3325,500270,978
3326,500280,1
3327,500290,24
3328,500295,27
3329,500310,6
3330,500315,7
3331,500320,171
3332,500325,14
3333,500330,3
3334,500345,6
3335,500348,4
3336,500350,3
3337,500370,28
3338,500375,73
3339,500380,6
3340,500390,1
3341,500410,35
3342,500430,3
3343,500440,5
3344,500450,5
3345,500460,2
3346,500470,4
3347,500480,4
3348,500490,23
3349,500500,6
3350,500510,3
3351,500515,4
3352,500520,31
3353,500525,2
3354,500540,18
3355,500560,9
3356,500568,3
3357,500570,9
3358,500580,4
3359,500600,3
3360,500620,48
3361,500625,1
3362,500627,15
3363,500630,21
3364,500635,13
3365,500640,4
3366,500660,26
3367,500690,14
3368,500710,16
3369,500720,19
3370,500730,7
3371,500740,11
3372,500750,3
3373,500755,4
3374,500769,165
3375,500770,10
3376,500790,13
3377,500793,19
3378,500795,1
3379,500797,1
3380,500800,6
3381,500830,28
3382,500840,3
3383,510010,23
3384,510020,11
3385,510025,422
3386,510030,34
3387,510035,2
3388,510040,9
3389,510050,3
3390,510060,11
3391,510100,9
3392,510120,4
3393,510125,33
3394,510130,19
3395,510140,68
3396,510170,12
3397,510180,18
3398,510190,15
3399,510250,75
3400,510260,2
3401,510263,22
3402,510267,49
3403,510268,9
3404,510269,2
3405,510270,21
3406,510279,17
3407,510285,12
3408,510300,3
3409,510305,12
3410,510310,63
3411,510320,43
3412,510325,184
3413,510330,33
3414,510335,9
3415,510337,19
3416,510340,3515
3417,510350,11
3418,510360,4
3419,510370,7
3420,510380,2
3421,510385,11
3422,510390,13
3423,510410,39
3424,510420,7
3425,510450,1
3426,510452,3
3427,510454,17
3428,510455,6
3429,510460,2
3430,510480,28
3431,510490,35
3432,510500,3
3433,510510,48
3434,510515,88
3435,510517,1
3436,510520,77
3437,510523,1
3438,510525,26
3439,510558,15
3440,510560,92
3441,510562,8
3442,510590,4
3443,510600,4
3444,510610,8
3445,510615,9
3446,510620,6
3447,510621,4
3448,510880,5
3449,510618,12
3450,510885,2
3451,510890,2
3452,510895,53
3453,510622,26
3454,510617,71
3455,510623,3
3456,510619,2
3457,510624,10
3458,510625,13
3459,510627,3
3460,510626,4
3461,510628,6
3462,510629,97
3463,510630,26
3464,510637,8
3465,510642,57
3466,510650,43
3467,510665,9
3468,510670,1
3469,510675,83
3470,510677,16
3471,510680,10
3472,510700,2
3473,510704,66
3474,510706,11
3475,510715,11
3476,510718,1
3477,510719,6
3478,510757,3
3479,510760,64
3480,510770,40
3481,510775,1
3482,510724,9
3483,510774,2
3484,510776,3
3485,510726,1
3486,510779,14
3487,510780,13
3488,510785,1
3489,510729,6
3490,510730,10
3491,510735,6
3492,510710,7
3493,510787,5
3494,510790,404
3495,510792,32
3496,510794,20
3497,510795,134
3498,510805,8
3499,510810,3
3500,510820,37
3501,510830,1
3502,510835,3
3503,510840,2310
3504,510850,9
3505,510550,17
3506,510860,43
3507,520005,56
3508,520010,16
3509,520013,203
3510,520015,3
3511,520017,82
3512,520020,1
3513,520025,1799
3514,520030,83
3515,520055,11
3516,520060,7
3517,520080,1
3518,520082,1
3519,520085,8
3520,520090,10
3521,520110,1098
3522,520130,24
3523,520140,11583
3524,520145,1
3525,520150,1
3526,520160,29
3527,520170,11
3528,520180,85
3529,520215,56
3530,520235,16
3531,520250,25
3532,520280,1
3533,520310,3
3534,520320,46
3535,520330,313
3536,520340,4
3537,520350,40
3538,520355,13
3539,520357,3
3540,520360,5
3541,520380,3
3542,520390,1
3543,520396,1
3544,520400,52
3545,520410,2
3546,520420,2
3547,520425,1
3548,520430,12
3549,520440,93
3550,520450,111
3551,520455,4
3552,520460,2
3553,520465,8
3554,520470,21
3555,520480,6
3556,520485,43
3557,520490,72
3558,520495,14
3559,520500,8
3560,520505,5
3561,520510,193
3562,520520,30
3563,520530,16
3564,520540,26
3565,520545,25
3566,520547,8
3567,520549,161
3568,520551,193
3569,520552,6
3570,520570,1
3571,520580,26
3572,520590,10
3573,520620,76
3574,520630,11
3575,520640,128
3576,520650,3
3577,520660,4
3578,520680,6
3579,520690,1
3580,520710,1
3581,520830,65
3582,520725,11
3583,520735,127
3584,520740,14
3585,520750,1
3586,520753,2
3587,520760,7
3588,520780,20
3589,520790,48
3590,520800,969
3591,520810,5
3592,520815,3
3593,520840,6
3594,520850,22
3595,520860,1450
3596,520870,30428
3597,520880,723
3598,520890,11
3599,520910,92
3600,520915,3
3601,520920,56
3602,520929,5
3603,520960,2
3604,520970,45
3605,520980,21
3606,520990,3
3607,520993,6
3608,520995,102
3609,521000,273
3610,521010,4
3611,521015,6
3612,521020,33
3613,521030,1
