,MUNCOD,QUANTIDADE
3617,431250,2
3618,431260,1
3619,431261,1
3620,431265,7
3621,431270,4
3622,431280,1
3623,431300,2
3624,431306,5
3625,431310,1
3626,431320,1
3627,431337,14
3628,431349,1
3629,431340,123
3630,431350,30
3631,431360,2
3632,431365,2
3633,431370,10
3634,431380,2
3635,431390,1
3636,431395,5
3637,431403,1
3638,431405,14
3639,431407,1
3640,431410,106
3641,431420,5
3642,431440,220
3643,431442,3
3644,431446,1
3645,431447,1
3646,431449,2
3647,431450,4
3648,431454,1
3649,431460,4
3650,431470,1
3651,431480,10
3652,431490,1803
3653,431510,4
3654,431513,1
3655,431515,2
3656,431520,1
3657,431532,1
3658,431535,1
3659,431540,3
3660,431545,2
3661,431550,4
3662,431555,3
3663,431560,267
3664,431570,15
3665,431575,1
3666,431580,1
3667,431590,2
3668,431600,6
3669,431610,2
3670,431620,1
3671,431630,4
3672,431640,15
3673,431642,3
3674,431645,3
3675,431647,2
3676,431660,2
3677,431710,20
3678,431680,84
3679,431697,1
3680,431690,145
3681,431720,14
3682,431730,11
3683,431700,2
3684,431740,13
3685,431750,9
3686,431760,17
3687,431770,3
3688,431780,1
3689,431790,1
3690,431800,20
3691,431805,3
3692,431810,3
3693,431820,5
3694,431830,13
3695,431840,10
3696,431844,1
3697,431850,15
3698,431862,2
3699,431870,139
3700,431880,14
3701,431890,15
3702,431900,11
3703,431910,1
3704,431915,1
3705,431920,1
3706,431936,1
3707,431940,3
3708,431950,14
3709,431960,5
3710,431980,1
3711,431990,29
3712,432000,115
3713,432010,5
3714,432020,2
3715,432026,7
3716,432035,1
3717,432040,1
3718,432055,1
3719,432065,1
3720,432067,1
3721,432070,6
3722,432080,4
3723,432085,1
3724,432090,8
3725,432110,7
3726,432120,19
3727,432130,8
3728,432140,3
3729,432143,1
3730,432145,1
3731,432146,1
3732,432147,1
3733,432150,26
3734,432160,25
3735,432166,2
3736,432170,3
3737,432183,1
3738,432190,8
3739,432200,9
3740,432210,1
3741,432220,11
3742,432230,1
3743,432232,1
3744,432235,1
3745,432240,74
3746,432250,44
3747,432252,2
3748,432255,1
3749,432260,34
3750,432270,13
3751,432280,5
3752,432290,1
3753,432300,200
3754,432320,1
3755,432370,1
3756,432375,2
3757,432377,1
3758,432380,6
3759,500020,13
3760,500025,1
3761,500060,52
3762,500070,9
3763,500080,1
3764,500085,1
3765,500090,2
3766,500100,3
3767,500110,30
3768,500124,4
3769,500150,1
3770,500190,5
3771,500200,1
3772,500210,8
3773,500215,3
3774,500220,7
3775,500230,1
3776,500240,15
3777,500260,5
3778,500270,409
3779,500280,2
3780,500290,1
3781,500295,4
3782,500310,2
3783,500315,10
3784,500320,72
3785,500325,4
3786,500330,16
3787,500345,3
3788,500348,7
3789,500350,2
3790,500370,117
3791,500375,3
3792,500380,8
3793,500400,2
3794,500410,1
3795,500430,8
3796,500440,2
3797,500450,6
3798,500460,2
3799,500470,5
3800,500490,3
3801,500500,22
3802,500510,1
3803,500515,1
3804,500520,18
3805,500525,2
3806,500540,9
3807,500560,11
3808,500568,4
3809,500570,28
3810,500580,3
3811,500600,3
3812,500620,9
3813,500625,2
3814,500630,16
3815,500635,16
3816,500640,2
3817,500660,32
3818,500690,3
3819,500710,13
3820,500720,11
3821,500730,3
3822,500740,6
3823,500750,1
3824,500769,6
3825,500780,2
3826,500770,3
3827,500790,6
3828,500793,4
3829,500795,9
3830,500800,8
3831,500830,41
3832,500840,1
3833,510020,5
3834,510025,23
3835,510035,1
3836,510050,1
3837,510060,1
3838,510080,3
3839,510125,4
3840,510130,6
3841,510140,2
3842,510170,17
3843,510180,27
3844,510185,2
3845,510190,5
3846,510250,29
3847,510260,8
3848,510263,13
3849,510267,2
3850,510268,3
3851,510270,2
3852,510279,2
3853,510300,10
3854,510310,2
3855,510320,6
3856,510325,3
3857,510330,7
3858,510335,3
3859,510336,2
3860,510337,3
3861,510340,481
3862,510343,1
3863,510345,1
3864,510350,4
3865,510370,4
3866,510385,4
3867,510390,2
3868,510410,15
3869,510420,4
3870,510452,1
3871,510455,1
3872,510460,2
3873,510480,3
3874,510490,3
3875,510500,1
3876,510510,4
3877,510515,11
3878,510517,3
3879,510520,2
3880,510523,1
3881,510525,23
3882,510530,1
3883,510558,2
3884,510560,5
3885,510562,3
3886,510590,7
3887,510610,4
3888,510615,3
3889,510620,1
3890,510621,3
3891,510618,3
3892,510890,1
3893,510895,2
3894,510622,12
3895,510617,4
3896,510623,7
3897,510624,2
3898,510625,7
3899,510627,1
3900,510626,2
3901,510631,2
3902,510628,2
3903,510629,5
3904,510630,10
3905,510637,1
3906,510642,46
3907,510645,1
3908,510650,23
3909,510665,1
3910,510675,18
3911,510685,3
3912,510700,4
3913,510704,12
3914,510706,2
3915,510718,3
3916,510760,88
3917,510770,6
3918,510775,1
3919,510724,2
3920,510774,1
3921,510776,2
3922,510777,2
3923,510780,11
3924,510785,2
3925,510730,4
3926,510735,6
3927,510710,5
3928,510740,1
3929,510787,11
3930,510790,30
3931,510792,15
3932,510795,38
3933,510800,4
3934,510805,1
3935,510835,1
3936,510840,201
3937,510550,19
3938,510860,4
3939,520005,1
3940,520010,1
3941,520013,3
3942,520025,27
3943,520030,5
3944,520055,1
3945,520060,7
3946,520080,1
3947,520082,1
3948,520085,1
3949,520110,45
3950,520130,1
3951,520140,238
3952,520170,2
3953,520180,1
3954,520250,2
3955,520330,9
3956,520350,1
3957,520355,5
3958,520357,1
3959,520396,1
3960,520400,3
3961,520425,1
3962,520440,2
3963,520450,13
3964,520455,3
3965,520470,4
3966,520480,1
3967,520485,1
3968,520490,5
3969,520495,2
3970,520500,1
3971,520505,1
3972,520510,8
3973,520530,1
3974,520540,4
3975,520547,1
3976,520549,3
3977,520551,3
3978,520580,1
3979,520620,8
3980,520640,5
3981,520660,2
3982,520710,1
3983,520830,1
3984,520725,1
3985,520740,1
3986,520753,2
3987,520790,5
3988,520800,21
3989,520810,1
3990,520840,1
3991,520860,9
3992,520870,279
3993,520880,21
3994,520890,12
3995,520910,4
3996,520915,2
3997,520920,3
3998,520945,1
3999,520970,7
4000,520980,1
4001,520990,2
4002,520995,4
4003,521000,5
4004,521010,3
4005,521020,3
4006,521040,4
4007,521056,1
4008,521060,1
4009,521080,1
4010,521090,1
4011,521100,2
4012,521120,1
4013,521130,1
4014,521140,1
4015,521150,13
4016,521180,1
4017,521190,9
4018,521220,3
4019,521250,31
4020,521280,1
4021,521300,2
4022,521308,4
4023,521310,10
4024,521350,2
4025,521370,1
4026,521375,1
4027,521377,8
4028,521380,1
4029,521390,2
4030,521400,2
4031,521405,2
4032,521440,2
4033,521450,6
4034,521460,7
4035,521483,3
4036,521486,1
4037,521523,14
4038,521530,1
4039,521560,6
4040,521570,1
4041,521580,1
4042,521630,1
4043,521640,4
4044,521680,1
4045,521690,1
4046,521710,4
4047,521720,2
4048,521730,3
4049,521740,4
4050,521760,18
4051,521770,2
4052,521800,7
4053,521830,2
4054,521850,1
4055,521860,2
4056,521878,1
4057,521880,36
4058,521890,1
4059,521920,1
4060,521930,5
4061,521973,3
4062,521975,4
4063,522000,2
4064,522010,2
4065,522020,15
4066,522040,7
4067,522045,23
4068,522060,3
4069,522068,1
4070,522100,1
4071,522119,3
4072,522140,38
4073,522145,1
4074,522155,2
4075,522157,3
4076,522160,5
4077,522170,1
4078,522185,31
4079,522200,1
4080,522205,1
4081,522230,1
4082,530010,361
4083,0,65
