"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"313000 Ibituruna";5;2;4;2;6;5;1;4;3;8;-;40
"313005 Icaraí de Minas";2;2;2;4;1;2;5;6;-;3;2;29
"313010 Igarapé";8;3;3;1;3;5;3;7;7;7;7;54
"313020 Igaratinga";9;3;6;19;19;18;7;2;6;1;5;95
"313030 Iguatama";10;9;-;7;5;4;9;3;1;6;2;56
"313040 Ijaci";3;3;4;2;4;5;7;5;6;3;3;45
"313050 Ilicínea";13;25;9;12;20;13;22;22;46;28;20;230
"313055 Imbé de Minas";2;3;4;3;2;1;4;-;1;1;1;22
"313060 Inconfidentes";1;4;2;1;7;2;11;6;11;7;10;62
"313065 Indaiabira";3;3;6;5;7;5;8;6;10;10;5;68
"313070 Indianópolis";7;4;5;1;1;4;5;2;3;3;1;36
"313080 Ingaí";-;2;1;1;-;-;3;1;1;2;3;14
"313090 Inhapim";12;7;14;5;8;3;46;43;15;15;11;179
"313100 Inhaúma";1;1;1;2;6;3;5;4;9;3;7;42
"313110 Inimutaba";8;7;10;11;10;5;8;2;5;4;-;70
"313115 Ipaba";16;10;11;8;11;8;9;5;6;4;10;98
"313120 Ipanema";10;17;14;28;13;20;19;20;19;18;11;189
"313130 Ipatinga";193;220;153;118;132;118;149;110;107;82;100;1482
"313140 Ipiaçu";16;-;1;3;5;-;3;3;2;8;2;43
"313150 Ipuiúna";32;34;37;32;34;42;31;31;11;16;6;306
"313160 Iraí de Minas";5;2;4;3;7;4;3;1;4;5;6;44
"313170 Itabira";71;108;145;121;87;87;101;57;64;79;68;988
"313180 Itabirinha";26;26;27;46;54;50;58;97;89;93;111;677
"313190 Itabirito";35;23;36;27;29;11;39;37;42;39;28;346
"313200 Itacambira";1;-;3;5;3;1;-;-;3;3;-;19
"313210 Itacarambi";10;11;6;4;5;1;-;2;10;5;4;58
"313220 Itaguara";65;49;18;34;21;24;33;27;37;35;34;377
"313230 Itaipé";18;1;-;3;4;8;24;23;13;31;51;176
"313240 Itajubá";142;98;68;81;89;69;58;47;42;44;50;788
"313250 Itamarandiba";171;92;97;83;153;160;137;99;70;75;40;1177
"313260 Itamarati de Minas";-;4;7;5;1;1;-;5;4;2;5;34
"313270 Itambacuri";49;56;57;41;33;25;27;28;31;40;25;412
"313280 Itambé do Mato Dentro";4;1;4;4;5;1;4;6;2;3;2;36
"313290 Itamogi";21;17;14;10;12;24;38;19;18;14;5;192
"313300 Itamonte";26;16;16;30;18;22;30;21;18;31;31;259
"313310 Itanhandu";14;25;21;16;31;18;27;16;20;18;12;218
"313320 Itanhomi";45;18;12;9;18;13;19;6;12;6;16;174
"313330 Itaobim";14;38;34;34;19;14;20;19;23;33;37;285
"313340 Itapagipe";29;31;25;14;7;13;6;-;1;1;3;130
"313350 Itapecerica";125;87;109;111;73;85;63;38;55;64;64;874
"313360 Itapeva";10;14;6;7;8;5;5;-;-;-;4;59
"313370 Itatiaiuçu";6;2;4;4;3;4;10;6;16;7;11;73
"313375 Itaú de Minas";16;11;20;20;29;34;32;27;23;15;15;242
"313380 Itaúna";57;66;46;56;46;35;43;55;51;62;41;558
"313390 Itaverava";28;24;21;22;11;13;14;13;8;8;7;169
"313400 Itinga";1;5;12;7;8;5;8;7;5;5;11;74
"313410 Itueta";9;6;9;4;11;13;2;2;12;14;14;96
"313420 Ituiutaba";180;113;82;79;84;106;149;215;125;100;116;1349
"313430 Itumirim";4;6;7;9;6;5;4;10;4;8;5;68
"313440 Iturama";41;37;43;35;29;40;43;36;25;-;15;344
"313450 Itutinga";3;2;4;5;-;1;6;3;4;4;9;41
"313460 Jaboticatubas";12;14;15;30;22;20;16;13;12;7;8;169
"313470 Jacinto";11;3;62;42;44;22;20;50;13;31;27;325
"313480 Jacuí";26;11;7;7;10;3;2;2;5;1;3;77
"313490 Jacutinga";16;10;12;12;14;16;11;19;13;16;22;161
"313500 Jaguaraçu";-;1;1;1;1;2;6;3;4;-;-;19
"313505 Jaíba";7;3;2;2;4;9;-;9;6;10;8;60
"313507 Jampruca";2;5;4;3;11;7;3;1;1;1;-;38
"313510 Janaúba";26;17;39;26;20;15;26;51;30;35;38;323
"313520 Januária";41;13;6;20;24;20;14;13;5;12;22;190
"313530 Japaraíba";1;1;4;7;3;2;2;1;3;2;-;26
"313535 Japonvar";11;6;5;1;2;3;1;3;3;8;2;45
"313540 Jeceaba";33;15;12;16;10;15;17;5;13;11;12;159
"313545 Jenipapo de Minas";2;2;-;4;1;-;2;-;3;4;-;18
"313550 Jequeri";29;37;8;17;13;15;7;9;9;6;6;156
"313560 Jequitaí";1;1;8;6;8;8;7;5;8;9;4;65
"313570 Jequitibá";1;3;1;2;2;4;1;1;5;1;5;26
"313580 Jequitinhonha";68;58;51;120;59;63;103;64;42;78;63;769
"313590 Jesuânia";4;-;1;3;-;4;3;5;9;4;1;34
"313600 Joaíma";23;15;12;42;29;79;52;53;43;46;41;435
"313610 Joanésia";4;2;1;2;-;1;3;4;3;2;3;25
"313620 João Monlevade";24;34;18;29;19;52;33;42;60;84;63;458
"313630 João Pinheiro";28;19;41;32;30;26;28;27;32;34;29;326
"313640 Joaquim Felício";3;7;4;7;4;-;-;-;4;3;2;34
"313650 Jordânia";15;13;6;21;24;17;34;5;16;10;2;163
"313652 José Gonçalves de Minas";-;1;1;2;1;3;7;5;7;8;8;43
"313655 José Raydan";12;4;1;5;1;4;12;7;5;13;9;73
"313657 Josenópolis";3;2;1;-;2;-;3;4;2;3;2;22
"313665 Juatuba";8;5;3;2;4;4;1;3;4;1;3;38
"313670 Juiz de Fora";247;328;272;289;300;295;291;229;259;300;288;3098
"313680 Juramento";1;1;1;3;-;3;-;1;1;-;1;12
"313690 Juruaia";2;6;-;-;2;7;7;6;19;29;27;105
"313695 Juvenília";11;4;1;-;1;2;2;3;4;2;-;30
"313700 Ladainha";10;10;13;20;24;25;22;23;24;42;29;242
"313710 Lagamar";9;7;14;8;15;20;24;26;23;7;12;165
"313720 Lagoa da Prata";48;32;43;54;53;55;54;29;31;27;27;453
"313730 Lagoa dos Patos";-;-;6;3;5;3;1;-;-;4;2;24
"313740 Lagoa Dourada";24;33;22;24;29;24;21;28;24;15;23;267
"313750 Lagoa Formosa";85;84;66;82;55;28;29;20;34;28;13;524
"313753 Lagoa Grande";1;2;6;3;3;2;3;6;8;8;6;48
"313760 Lagoa Santa";14;16;21;21;16;25;7;13;12;43;17;205
"313770 Lajinha";9;8;4;2;8;6;8;12;8;7;4;76
"313780 Lambari";7;11;19;15;11;9;13;17;7;10;17;136
"313790 Lamim";3;8;7;3;2;-;-;2;1;1;1;28
"313800 Laranjal";6;15;17;19;20;16;5;11;16;23;44;192
"313810 Lassance";1;5;6;10;8;7;4;2;7;1;2;53
"313820 Lavras";40;67;67;50;59;79;66;73;60;42;44;647
"313830 Leandro Ferreira";1;-;-;2;1;2;4;1;-;-;2;13
"313835 Leme do Prado";11;2;1;5;7;4;4;7;1;7;11;60
"313840 Leopoldina";32;28;23;36;29;29;32;45;37;37;52;380
"313850 Liberdade";22;26;19;24;13;9;4;3;3;8;9;140
"313860 Lima Duarte";12;18;11;9;14;20;35;20;23;10;10;182
"313862 Limeira do Oeste";9;5;7;1;2;3;2;8;1;-;-;38
"313865 Lontra";5;6;10;4;8;1;3;1;3;5;3;49
"313867 Luisburgo";1;-;1;1;2;1;-;-;3;-;1;10
"313868 Luislândia";10;13;6;7;4;1;3;9;4;2;3;62
"313870 Luminárias";3;4;6;3;4;5;7;9;8;5;5;59
"313880 Luz";12;17;19;27;20;21;30;24;28;34;50;282
"313890 Machacalis";46;39;48;27;31;41;29;27;21;36;28;373
"313900 Machado";13;34;33;36;32;22;40;48;36;52;60;406
"313910 Madre de Deus de Minas";4;3;7;2;8;5;2;5;7;2;1;46
"313920 Malacacheta";33;54;55;46;22;24;18;21;20;13;19;325
"313925 Mamonas";1;-;-;-;3;4;11;8;3;5;2;37
"313930 Manga";19;19;14;7;11;5;8;3;7;8;4;105
"313940 Manhuaçu";9;22;42;38;28;35;41;53;48;35;18;369
"313950 Manhumirim";1;7;14;2;21;20;12;19;17;16;13;142
"313960 Mantena";35;39;25;29;29;33;28;27;21;33;41;340
"313980 Mar de Espanha";43;42;64;40;25;32;22;23;39;46;28;404
"313970 Maravilhas";-;-;1;-;2;4;1;-;1;5;2;16
"313990 Maria da Fé";6;7;-;4;5;3;2;7;10;12;11;67
"314000 Mariana";59;70;99;75;75;88;111;91;71;86;99;924
"314010 Marilac";1;1;-;-;1;2;-;5;-;1;-;11
"314015 Mário Campos";3;4;1;8;4;6;7;6;3;7;5;54
"314020 Maripá de Minas";8;3;4;2;3;4;10;3;7;4;7;55
"314030 Marliéria";2;2;1;2;3;3;5;4;6;2;4;34
"314040 Marmelópolis";3;-;3;8;4;2;-;4;1;1;-;26
"314050 Martinho Campos";50;51;47;59;44;15;36;30;27;31;20;410
"314053 Martins Soares";1;3;-;5;2;4;5;1;2;3;3;29
"314055 Mata Verde";1;1;3;1;3;12;11;8;2;2;3;47
"314060 Materlândia";4;1;4;3;1;5;3;10;5;15;11;62
"314070 Mateus Leme";77;54;26;19;5;9;17;7;10;9;15;248
"317150 Mathias Lobato";4;1;4;3;8;1;7;4;-;-;-;32
"314080 Matias Barbosa";8;9;9;3;2;7;3;6;4;1;-;52
"314085 Matias Cardoso";-;2;1;2;-;-;2;1;-;4;-;12
"314090 Matipó";18;17;13;30;21;10;10;6;9;14;13;161
"314100 Mato Verde";1;-;1;2;-;3;-;3;1;2;2;15
"314110 Matozinhos";8;62;36;35;50;23;33;29;27;25;28;356
"314120 Matutina";5;2;-;3;12;7;4;1;-;4;2;40
"314130 Medeiros";4;4;9;4;5;4;-;1;1;2;-;34
"314140 Medina";25;21;56;39;25;23;32;28;35;44;44;372
"314150 Mendes Pimentel";31;39;39;26;29;49;57;38;46;23;29;406
"314160 Mercês";22;27;18;16;13;20;34;49;45;26;35;305
"314170 Mesquita";3;2;2;4;2;2;6;3;2;2;8;36
"314180 Minas Novas";30;22;8;8;5;4;7;9;5;10;15;123
"314190 Minduri";3;-;1;-;1;4;5;3;4;2;2;25
"314200 Mirabela";19;17;27;14;12;18;14;12;25;11;34;203
"314210 Miradouro";29;25;21;26;15;17;5;4;4;7;6;159
"314220 Miraí";41;53;50;51;47;55;67;88;71;53;49;625
"314225 Miravânia";2;-;-;2;1;-;1;-;1;-;2;9
"314230 Moeda";2;2;5;4;2;7;5;6;5;4;3;45
"314240 Moema";10;31;26;21;30;18;22;11;12;16;20;217
"314250 Monjolos";1;1;1;1;2;-;2;-;1;-;1;10
"314260 Monsenhor Paulo";11;9;13;7;3;13;9;9;4;25;6;109
"314270 Montalvânia";17;16;24;45;19;17;18;9;30;20;17;232
"314280 Monte Alegre de Minas";-;11;11;13;11;6;9;3;4;2;2;72
"314290 Monte Azul";24;13;4;14;18;24;26;24;18;20;21;206
"314300 Monte Belo";11;8;20;21;11;21;17;31;32;32;32;236
"314310 Monte Carmelo";42;57;38;42;26;33;27;55;49;53;87;509
"314315 Monte Formoso";4;3;7;3;2;1;3;3;1;7;3;37
"314320 Monte Santo de Minas";86;68;69;74;58;65;79;76;74;66;37;752
"314340 Monte Sião";2;-;1;1;3;1;4;7;19;7;6;51
"314330 Montes Claros";102;120;157;195;215;238;195;164;171;184;140;1881
"314345 Montezuma";1;-;2;2;3;2;1;-;1;4;8;24
"314350 Morada Nova de Minas";2;7;9;1;6;17;13;12;11;21;27;126
"314360 Morro da Garça";4;4;4;8;9;2;3;5;-;2;2;43
"314370 Morro do Pilar";14;4;1;1;1;-;1;-;1;-;2;25
"314380 Munhoz";6;7;9;6;5;6;7;3;2;5;6;62
"314390 Muriaé";75;74;45;43;38;48;48;58;38;41;51;559
"314400 Mutum";127;80;68;67;97;92;122;147;155;172;127;1254
"314410 Muzambinho";50;61;81;105;65;64;66;51;60;59;50;712
"314420 Nacip Raydan";-;-;-;1;-;-;1;1;-;-;-;3
"314430 Nanuque";30;11;21;24;10;14;23;24;31;48;47;283
"314435 Naque";1;1;-;4;6;3;2;3;1;5;1;27
"314437 Natalândia";-;-;2;2;2;-;1;1;-;3;-;11
"314440 Natércia";9;10;17;4;2;1;1;-;2;-;1;47
"314450 Nazareno";2;8;10;6;3;9;10;5;9;6;8;76
"314460 Nepomuceno";41;53;47;48;37;60;72;81;71;54;69;633
"314465 Ninheira";3;7;15;2;10;7;13;9;15;11;13;105
"314467 Nova Belém";2;2;3;2;8;4;2;9;5;5;5;47
"314470 Nova Era";12;11;5;13;15;15;11;13;9;45;15;164
"314480 Nova Lima";17;6;23;21;40;50;45;35;27;24;22;310
"314490 Nova Módica";1;-;-;7;8;6;5;6;7;5;7;52
"314500 Nova Ponte";8;11;12;22;8;4;10;15;10;9;8;117
"314505 Nova Porteirinha";4;4;7;2;3;1;2;4;2;2;3;34
"314510 Nova Resende";24;13;7;7;3;14;13;8;18;11;18;136
"314520 Nova Serrana";22;26;31;47;44;28;31;13;28;34;24;328
"313660 Nova União";7;4;4;4;1;2;2;7;8;7;9;55
"314530 Novo Cruzeiro";15;19;11;13;5;11;16;2;18;16;28;154
"314535 Novo Oriente de Minas";8;8;11;5;7;1;7;1;-;1;1;50
"314537 Novorizonte";2;2;1;1;1;1;4;7;5;6;5;35
"314540 Olaria";1;1;2;1;1;2;3;8;4;1;2;26
"314545 Olhos-d'Água";7;11;10;2;2;-;1;4;7;7;6;57
"314550 Olímpio Noronha";1;-;2;1;1;1;1;5;-;4;2;18
"314560 Oliveira";64;88;84;53;45;106;75;65;64;38;54;736
"314570 Oliveira Fortes";2;1;1;-;-;-;1;-;-;1;-;6
"314580 Onça de Pitangui";4;-;2;6;4;2;1;2;5;1;3;30
"314585 Oratórios";2;6;3;8;2;2;8;1;5;4;5;46
"314587 Orizânia";9;11;15;18;18;18;14;8;2;7;11;131
"314590 Ouro Branco";52;34;37;34;22;13;10;27;25;15;26;295
"314600 Ouro Fino";12;27;23;26;21;32;74;86;80;51;33;465
"314610 Ouro Preto";65;37;29;48;57;61;73;95;70;90;87;712
"314620 Ouro Verde de Minas";11;3;3;5;1;2;1;2;-;1;1;30
"314625 Padre Carvalho";-;-;6;2;1;2;5;-;-;3;4;23
"314630 Padre Paraíso";26;36;16;17;24;11;8;10;13;15;23;199
"314655 Pai Pedro";-;2;2;-;-;-;-;2;-;-;1;7
"314640 Paineiras";2;3;3;1;2;3;3;3;-;3;-;23
"314650 Pains";9;11;3;12;8;6;12;9;11;5;9;95
"314660 Paiva";4;4;1;-;-;1;1;2;1;3;2;19
"314670 Palma";41;31;36;28;33;37;41;51;46;48;37;429
"314675 Palmópolis";9;18;18;20;13;15;20;21;20;17;11;182
"314690 Papagaios";1;1;5;-;-;3;5;3;3;1;5;27
"314710 Pará de Minas";41;41;63;81;86;72;58;76;38;41;61;658
"314700 Paracatu";30;24;30;54;39;49;40;30;30;44;53;423
"314720 Paraguaçu";44;29;44;50;65;38;35;41;38;37;38;459
"314730 Paraisópolis";17;23;9;22;22;8;8;6;5;6;3;129
"314740 Paraopeba";59;38;27;15;14;17;15;24;24;28;42;303
"314760 Passa Quatro";11;12;18;31;18;10;23;26;35;16;16;216
"314770 Passa Tempo";16;25;20;16;21;29;20;21;40;55;36;299
"314780 Passa-Vinte";3;2;2;1;3;4;-;1;-;1;-;17
"314750 Passabém";1;8;1;6;3;6;5;4;4;6;3;47
"314790 Passos";70;130;105;146;153;100;97;86;84;89;88;1148
"314795 Patis";6;2;3;3;1;2;3;-;4;2;2;28
"314800 Patos de Minas";74;89;118;109;66;69;92;86;90;145;80;1018
"314810 Patrocínio";127;145;164;173;145;144;184;192;139;140;104;1657
"314820 Patrocínio do Muriaé";13;8;4;9;7;1;1;4;2;-;10;59
"314830 Paula Cândido";6;1;3;11;5;4;5;14;9;5;4;67
"314840 Paulistas";14;20;11;23;29;14;9;13;8;12;8;161
"314850 Pavão";25;16;13;13;18;2;4;3;4;4;8;110
"314860 Peçanha";14;20;24;19;13;12;1;6;5;7;6;127
"314870 Pedra Azul";7;15;6;22;12;11;15;22;12;3;12;137
"314875 Pedra Bonita";12;5;9;9;7;5;6;6;7;5;5;76
"314880 Pedra do Anta";7;3;6;3;3;2;2;-;-;5;6;37
"314890 Pedra do Indaiá";-;-;1;1;3;1;2;2;7;8;3;28
"314900 Pedra Dourada";7;2;1;1;1;4;2;3;1;1;3;26
"314910 Pedralva";11;15;22;27;23;8;10;7;13;2;1;139
"314915 Pedras de Maria da Cruz";4;2;-;3;3;2;1;1;-;-;2;18
"314920 Pedrinópolis";1;7;13;18;1;2;1;-;-;-;-;43
"314930 Pedro Leopoldo";33;25;34;59;54;40;18;26;12;13;32;346
"314940 Pedro Teixeira";2;1;-;1;-;1;-;-;-;1;-;6
"314950 Pequeri";2;10;7;3;2;2;8;15;8;7;8;72
"314960 Pequi";2;1;-;3;4;2;-;4;-;3;2;21
"314970 Perdigão";1;-;-;11;1;6;2;4;5;5;6;41
"314980 Perdizes";41;54;50;85;50;52;40;46;58;61;61;598
"314990 Perdões";15;12;26;20;15;30;22;21;21;39;42;263
"314995 Periquito";1;3;-;2;2;2;1;5;1;3;-;20
"315000 Pescador";1;4;3;-;-;2;1;1;-;5;4;21
"315010 Piau";-;1;4;1;1;3;2;1;6;7;-;26
"315015 Piedade de Caratinga";5;4;1;2;3;1;3;4;1;-;2;26
"315020 Piedade de Ponte Nova";6;2;2;4;2;1;1;2;3;2;6;31
"315030 Piedade do Rio Grande";17;17;26;16;9;10;4;5;2;3;2;111
"315040 Piedade dos Gerais";13;2;1;3;1;2;3;3;2;5;6;41
"315050 Pimenta";12;8;10;23;21;15;12;17;16;15;23;172
"315053 Pingo-d'Água";2;1;1;2;1;1;4;2;5;1;1;21
"315057 Pintópolis";1;-;3;6;14;16;6;7;1;2;5;61
"315060 Piracema";14;21;15;7;11;10;8;11;14;9;8;128
"315070 Pirajuba";-;-;2;-;3;1;2;3;2;2;2;17
"315080 Piranga";39;29;35;26;52;51;57;36;23;35;35;418
"315090 Piranguçu";2;4;1;5;9;6;6;1;1;3;4;42
"315100 Piranguinho";7;6;5;5;4;10;8;8;9;4;2;68
"315110 Pirapetinga";22;29;45;48;41;32;30;14;13;23;7;304
"315120 Pirapora";21;46;36;46;44;63;60;51;55;41;38;501
"315130 Piraúba";5;12;8;9;16;5;10;17;11;11;8;112
"315140 Pitangui";41;33;22;25;15;12;16;30;13;8;6;221
"315150 Piumhi";113;86;77;92;101;111;84;98;74;125;100;1061
"315160 Planura";3;4;1;2;2;3;4;3;1;4;2;29
"315170 Poço Fundo";24;41;46;67;95;67;64;73;55;89;62;683
"315180 Poços de Caldas";153;137;106;121;130;129;87;90;31;34;19;1037
"315190 Pocrane";8;3;2;2;1;7;4;5;5;5;6;48
"315200 Pompéu";33;32;37;29;21;34;51;37;35;34;25;368
"315210 Ponte Nova";49;61;72;44;30;22;33;33;36;27;51;458
"315213 Ponto Chique";1;-;1;6;-;4;-;2;2;1;4;21
"315217 Ponto dos Volantes";3;12;4;6;6;5;4;3;5;6;9;63
"315220 Porteirinha";13;12;9;20;13;17;13;6;9;10;9;131
"315230 Porto Firme";35;23;21;14;8;1;7;5;11;19;15;159
"315240 Poté";18;5;5;6;6;13;1;-;1;7;17;79
"315250 Pouso Alegre";49;33;47;57;44;48;47;67;51;80;41;564
"315260 Pouso Alto";35;19;10;9;10;10;6;5;8;13;6;131
"315270 Prados";25;15;10;30;17;22;15;16;35;26;20;231
"315280 Prata";10;8;26;19;25;19;30;16;27;26;29;235
"315290 Pratápolis";12;5;11;31;29;14;9;9;9;12;7;148
"315300 Pratinha";-;1;-;3;3;2;2;3;-;-;2;16
"315310 Presidente Bernardes";8;12;18;17;24;19;10;10;4;11;8;141
"315320 Presidente Juscelino";3;2;6;3;3;3;2;1;1;3;1;28
"315330 Presidente Kubitschek";8;7;7;3;6;4;5;2;18;7;9;76
"315340 Presidente Olegário";5;20;22;12;9;19;13;26;37;28;31;222
"315360 Prudente de Morais";7;-;5;2;11;7;3;1;3;9;5;53
"315370 Quartel Geral";3;1;2;7;5;2;5;6;14;18;19;82
"315380 Queluzito";3;6;-;5;6;5;10;4;7;7;2;55
"315390 Raposos";3;2;5;8;9;5;9;7;12;5;3;68
"315400 Raul Soares";64;66;61;58;82;68;24;28;23;31;56;561
"315410 Recreio";65;35;29;48;49;67;71;64;71;56;66;621
"315415 Reduto";1;2;1;5;2;6;9;8;1;3;4;42
"315420 Resende Costa";53;50;84;70;65;66;66;46;35;66;68;669
"315430 Resplendor";22;16;28;22;38;23;8;11;22;17;15;222
"315440 Ressaquinha";4;3;-;2;1;7;6;3;4;3;6;39
"315445 Riachinho";1;2;-;1;2;-;1;1;1;1;2;12
"315450 Riacho dos Machados";1;1;-;2;1;1;5;1;-;1;4;17
"315460 Ribeirão das Neves";123;116;126;82;101;96;77;93;85;81;93;1073
"315470 Ribeirão Vermelho";14;11;10;1;7;4;8;9;3;9;5;81
"315480 Rio Acima";3;-;-;1;2;3;4;4;1;3;2;23
"315490 Rio Casca";5;11;10;18;18;22;22;14;12;22;25;179
"315510 Rio do Prado";2;9;11;13;15;8;10;12;10;24;19;133
"315500 Rio Doce";-;-;2;1;2;-;1;3;1;2;-;12
"315520 Rio Espera";6;11;14;15;27;24;18;14;7;6;12;154
"315530 Rio Manso";5;5;3;1;-;1;2;-;3;1;1;22
"315540 Rio Novo";48;20;46;46;37;22;4;4;2;1;4;234
"315550 Rio Paranaíba";36;22;34;25;34;47;30;40;34;34;34;370
"315560 Rio Pardo de Minas";8;12;9;5;12;20;5;15;13;7;17;123
"315570 Rio Piracicaba";25;13;17;19;18;29;20;38;25;25;28;257
"315580 Rio Pomba";39;56;61;44;46;49;56;46;66;95;107;665
"315590 Rio Preto";31;34;43;42;18;22;23;17;9;7;5;251
"315600 Rio Vermelho";12;12;18;13;3;17;5;6;6;31;35;158
"315610 Ritápolis";4;8;5;5;8;12;11;11;17;16;12;109
"315620 Rochedo de Minas";-;-;-;-;1;-;-;-;1;-;1;3
"315630 Rodeiro";8;16;25;12;10;9;6;12;10;9;5;122
"315640 Romaria";2;8;5;4;1;2;-;1;1;2;3;29
"315645 Rosário da Limeira";2;4;1;1;4;4;2;1;2;-;4;25
"315650 Rubelita";2;2;2;7;2;-;5;1;-;8;7;36
"315660 Rubim";20;25;10;25;15;14;22;21;6;2;2;162
"315670 Sabará";86;56;39;37;61;39;53;41;37;53;84;586
"315680 Sabinópolis";20;13;20;24;9;10;14;18;15;7;33;183
"315690 Sacramento";60;37;42;51;55;39;43;52;36;52;62;529
"315700 Salinas";18;17;26;33;55;29;39;54;25;43;27;366
"315710 Salto da Divisa";14;28;18;34;12;13;27;7;13;6;-;172
"315720 Santa Bárbara";14;15;21;13;6;7;3;12;11;15;23;140
"315725 Santa Bárbara do Leste";1;1;-;2;2;9;2;1;-;-;-;18
"315727 Santa Bárbara do Monte Verde";-;2;4;2;2;4;4;6;2;-;2;28
"315730 Santa Bárbara do Tugúrio";3;5;5;1;2;2;1;1;4;3;4;31
"315733 Santa Cruz de Minas";2;10;14;7;9;7;8;2;12;11;9;91
"315737 Santa Cruz de Salinas";1;-;-;2;3;3;3;3;-;3;6;24
"315740 Santa Cruz do Escalvado";5;-;-;4;3;-;1;4;2;4;5;28
"315750 Santa Efigênia de Minas";1;7;4;9;5;7;7;5;7;2;4;58
"315760 Santa Fé de Minas";-;1;-;-;1;2;-;1;-;4;1;10
"315765 Santa Helena de Minas";13;7;11;12;31;29;24;14;14;28;11;194
"315770 Santa Juliana";31;12;29;19;3;15;16;21;18;11;7;182
"315780 Santa Luzia";78;84;73;95;131;111;131;90;77;99;132;1101
"315790 Santa Margarida";12;5;8;6;8;3;12;7;8;8;9;86
"315800 Santa Maria de Itabira";15;15;16;10;13;8;20;20;9;7;11;144
"315810 Santa Maria do Salto";2;1;3;5;3;2;4;5;5;3;3;36
"315820 Santa Maria do Suaçuí";24;18;15;23;23;26;37;42;29;45;31;313
"315920 Santa Rita de Caldas";6;35;15;4;13;9;5;5;3;6;5;106
"315940 Santa Rita de Ibitipoca";23;20;23;18;12;11;-;3;5;1;2;118
"315930 Santa Rita de Jacutinga";26;29;21;8;7;10;8;3;7;11;6;136
"315935 Santa Rita de Minas";2;2;4;2;3;2;2;4;1;2;2;26
"315950 Santa Rita do Itueto";3;9;5;5;9;6;4;7;5;12;9;74
"315960 Santa Rita do Sapucaí";41;42;42;22;37;12;16;25;14;23;13;287
"315970 Santa Rosa da Serra";-;3;-;1;-;-;1;-;-;-;2;7
"315980 Santa Vitória";29;24;39;25;13;22;58;24;33;55;51;373
"315830 Santana da Vargem";8;3;7;5;1;4;2;4;3;2;1;40
"315840 Santana de Cataguases";1;4;2;1;2;3;-;4;2;4;6;29
"315850 Santana de Pirapama";1;1;2;4;3;6;3;5;9;9;7;50
"315860 Santana do Deserto";2;3;2;2;-;3;-;3;-;2;2;19
"315870 Santana do Garambéu";18;13;22;14;10;2;-;1;6;8;-;94
"315880 Santana do Jacaré";1;3;3;1;2;9;9;7;8;7;16;66
"315890 Santana do Manhuaçu";3;2;3;1;-;-;1;1;1;5;3;20
"315895 Santana do Paraíso";20;12;16;19;16;12;9;14;13;11;11;153
"315900 Santana do Riacho";1;1;1;1;1;2;-;-;1;1;2;11
"315910 Santana dos Montes";18;11;14;10;13;10;4;12;6;3;8;109
"315990 Santo Antônio do Amparo";23;17;24;35;35;32;20;33;35;43;36;333
"316000 Santo Antônio do Aventureiro";2;4;2;-;2;1;-;4;4;6;2;27
"316010 Santo Antônio do Grama";2;4;7;9;4;5;3;2;3;3;4;46
"316020 Santo Antônio do Itambé";3;3;2;2;2;1;5;9;12;6;12;57
"316030 Santo Antônio do Jacinto";5;9;7;12;7;6;21;17;11;13;19;127
"316040 Santo Antônio do Monte";117;33;50;46;45;63;48;41;56;46;42;587
"316045 Santo Antônio do Retiro";-;2;1;1;-;5;1;3;1;6;3;23
"316050 Santo Antônio do Rio Abaixo";5;1;2;1;1;-;1;2;-;1;1;15
"316060 Santo Hipólito";-;2;3;1;2;1;-;3;5;-;2;19
"316070 Santos Dumont";47;27;25;31;27;24;24;21;16;26;34;302
"316080 São Bento Abade";1;-;3;1;-;2;1;1;2;3;2;16
"316090 São Brás do Suaçuí";4;5;-;4;3;1;7;6;6;6;6;48
"316095 São Domingos das Dores";-;1;-;-;-;3;6;7;4;4;6;31
"316100 São Domingos do Prata";12;13;21;12;19;12;16;21;13;11;7;157
"316105 São Félix de Minas";21;10;8;6;7;8;6;3;8;9;5;91
"316110 São Francisco";43;33;27;51;90;99;29;26;16;28;38;480
"316120 São Francisco de Paula";9;10;11;17;16;26;20;22;11;11;14;167
"316130 São Francisco de Sales";2;-;-;1;-;-;-;-;-;-;-;3
"316140 São Francisco do Glória";9;9;7;1;4;1;4;1;2;3;2;43
"316150 São Geraldo";4;7;12;6;10;6;11;28;6;18;14;122
"316160 São Geraldo da Piedade";-;-;1;1;2;2;3;1;1;-;2;13
"316165 São Geraldo do Baixio";6;4;2;3;2;-;-;3;1;1;-;22
"316170 São Gonçalo do Abaeté";2;4;9;1;3;7;2;-;-;5;3;36
"316180 São Gonçalo do Pará";1;2;4;2;2;10;2;2;2;2;-;29
"316190 São Gonçalo do Rio Abaixo";8;6;8;5;4;5;4;3;20;8;4;75
"312550 São Gonçalo do Rio Preto";3;2;1;1;-;3;2;4;1;3;2;22
"316200 São Gonçalo do Sapucaí";19;8;12;18;21;13;34;16;37;31;23;232
"316210 São Gotardo";19;26;13;30;26;27;16;13;14;26;32;242
"316220 São João Batista do Glória";8;8;10;18;11;8;7;13;13;19;9;124
