,MUNCOD,2007,2008,2009,2010,2011,2012,2013,2014,2015
338,352440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
339,352480,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
340,352520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
341,352530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
342,352590,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
343,352600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,352610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,352690,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,352720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,352740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,352800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,352850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,352880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,352920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,352940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,353180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,353390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,353460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,353490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,353790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,353800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,353870,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,353910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,353930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
362,353980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,354025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,354100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,354140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,354220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,354260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,354340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,354400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,354410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,354600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,354640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,354730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,354770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,354780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,354850,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
377,354870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,354910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,354980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
380,354990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,355030,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0
382,355040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,355100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
384,355160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,355220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,355240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,355280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,355300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,355490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,355580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,355700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,355710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
393,410080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,410100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,410120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,410180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,410250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
398,410260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
399,410275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
400,410304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
401,410395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,410430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
403,410480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
404,410490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,410610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406,410660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,410690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,410750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,410785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,410800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,410830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,410840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,410910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,410940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
415,410960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,410980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,411080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,411130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
419,411160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,411180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,411370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,411410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,411480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,411520,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
425,411560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,411590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,411690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,411740,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,411780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
430,411840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
431,411850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,411870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,411880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,411930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,411960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
436,411990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,412000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,412020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,412125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
440,412230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,412250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,412280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,412330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,412540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,412550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,412650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,412710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,412730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,412770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,412820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,420080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
452,420130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,420140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,420150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,420205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,420208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,420209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
458,420215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,420240,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
460,420257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,420290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,420330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,420350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,420420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,420480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,420490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,420500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,420540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,420580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,420590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,420640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
472,420660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
473,420690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,420765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
475,420775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,420820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,420840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
478,420845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,420910,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
480,420990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,421050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
482,421100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
483,421180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,421190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,421200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
486,421223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,421415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,421480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,421520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,421535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
491,421568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,421580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,421620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
494,421625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,421660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,421670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
497,421715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,421720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
499,421730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
500,421800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,421870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,430160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,430210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,430350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,430640,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
506,430770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,430940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,431115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,431210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,431320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,431390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,431490,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
513,431680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,431760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,431870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,431980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,432000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,432067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,432145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,432160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,500060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,500270,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
523,500370,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
524,500440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,500540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,500800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,500830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,510020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,510250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,510268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,510340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,510350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
533,510558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,510562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,510618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,510650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,510704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,510720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,510760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,510840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,520030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,520060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,520110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,520150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,520330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
546,520350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,520390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,520450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,520510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,520530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,520545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,520552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,520800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,520815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,520850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,520860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,520870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,520890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,521000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,521130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,521140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
562,521150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,521190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,521220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,521250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,521295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,521305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,521405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,521460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,521523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
571,521530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,521560,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
573,521565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,521720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,521760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,521880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,521930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,521975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,521980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,522020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,522060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,522140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,522160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,522185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,522200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,530010,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0
