,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MUNCOD
399,0,0,0,0,0,1,0,0,0,0,0,172000
400,0,1,2,2,2,4,0,0,0,0,0,172010
401,0,0,0,2,0,0,2,0,0,0,0,172015
402,1,1,3,1,3,1,2,0,0,1,0,172020
403,0,0,1,2,0,0,0,0,0,0,0,172025
404,1,1,1,1,0,1,0,3,0,1,0,172030
405,0,1,1,1,0,1,1,0,0,1,0,172049
406,7,0,1,0,0,0,1,0,0,0,0,172065
407,1,4,1,1,1,0,2,1,0,0,1,172080
408,0,1,0,2,0,2,0,0,0,0,1,172085
409,4,0,0,0,2,0,0,0,3,1,0,172090
410,1,0,0,0,0,0,0,0,0,0,1,172093
411,0,2,0,0,2,0,0,0,0,0,0,172097
412,2,0,0,0,0,0,1,0,2,1,2,172110
413,0,3,1,1,2,1,2,1,1,0,1,172120
414,0,0,0,0,0,1,0,0,0,1,0,172125
415,0,0,0,0,0,0,0,0,0,1,0,172130
416,1,1,0,1,1,1,1,1,0,0,1,172208
417,1,0,1,1,1,0,0,3,2,1,0,172210
418,23,2,4,2,3,2,15,12,3,6,0,210005
419,4,1,0,0,0,0,0,0,0,0,2,210015
420,2,0,0,0,1,2,0,0,0,0,2,210020
421,1,1,1,0,0,0,0,0,1,0,0,210040
422,1,1,0,0,4,2,19,9,2,0,0,210043
423,0,2,1,1,1,3,1,1,1,6,1,210047
424,5,1,0,0,0,7,0,1,1,3,1,210060
425,0,0,2,0,1,0,0,1,0,1,0,210070
426,5,0,1,0,0,0,0,0,0,0,1,210080
427,1,0,1,0,1,0,0,0,0,0,0,210083
428,0,0,0,0,0,0,0,1,0,0,1,210087
429,4,2,0,2,1,1,0,5,0,2,2,210090
430,0,0,0,0,1,0,2,0,0,6,15,210095
431,0,1,1,0,1,0,0,0,0,0,0,210100
432,1,0,0,0,0,0,1,0,0,0,1,210110
433,11,4,17,5,26,8,7,2,4,87,14,210120
434,5,0,0,1,1,0,0,0,0,0,0,210125
435,5,0,0,0,2,1,0,0,0,0,14,210130
436,7,1,2,1,0,0,3,5,3,14,38,210140
437,5,0,0,0,0,0,0,0,0,0,3,210150
438,2,2,0,2,0,1,0,3,1,7,1,210160
439,0,1,0,0,0,9,3,4,4,0,1,210170
440,0,0,0,0,0,0,5,0,0,1,0,210177
441,1,0,0,0,0,0,0,0,0,0,0,210173
442,0,0,0,0,0,0,3,0,2,3,1,210180
