"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"240080 Angicos";1;2;-;1;-;-;-;2;3;3;2;14
"240090 Antônio Martins";1;1;-;-;-;-;2;3;1;1;2;11
"240100 Apodi";-;2;9;1;-;-;3;8;8;3;3;37
"240110 Areia Branca";-;1;-;1;1;-;1;3;2;-;-;9
"240120 Arês";-;-;-;-;1;-;-;-;3;4;2;10
"240130 Augusto Severo";-;-;-;-;-;-;-;-;-;1;-;1
"240140 Baía Formosa";1;-;1;-;2;1;-;1;2;2;1;11
"240145 Baraúna";1;-;-;-;-;-;-;5;3;4;7;20
"240150 Barcelona";1;1;-;-;-;-;-;1;-;-;-;3
"240160 Bento Fernandes";-;2;1;1;-;-;-;1;1;1;-;7
"240165 Bodó";-;11;8;1;1;-;1;1;1;1;2;27
"240170 Bom Jesus";2;-;-;1;-;-;1;-;1;1;1;7
"240180 Brejinho";-;-;1;-;-;-;1;2;4;5;4;17
"240185 Caiçara do Norte";-;-;1;-;-;-;-;-;1;-;-;2
"240190 Caiçara do Rio do Vento";-;-;1;-;-;-;-;-;1;-;-;2
"240200 Caicó";9;7;1;1;4;7;23;17;10;11;12;102
"240210 Campo Redondo";7;2;5;-;-;2;2;-;-;2;3;23
"240220 Canguaretama";4;4;2;7;2;13;4;5;11;3;5;60
"240230 Caraúbas";1;-;1;1;1;-;-;5;-;2;2;13
"240240 Carnaúba dos Dantas";1;2;1;-;1;1;-;1;2;2;-;11
"240250 Carnaubais";-;1;1;1;-;-;2;1;2;1;-;9
"240260 Ceará-Mirim";5;10;41;54;51;37;20;16;12;12;18;276
"240270 Cerro Corá";1;17;4;2;1;2;-;2;3;5;2;39
"240280 Coronel Ezequiel";-;-;1;2;1;-;-;2;-;2;1;9
"240290 Coronel João Pessoa";-;-;-;-;-;-;-;-;1;-;-;1
"240300 Cruzeta";1;-;5;-;-;-;-;1;1;-;-;8
"240310 Currais Novos";26;65;36;38;12;9;6;10;8;10;8;228
"240320 Doutor Severiano";-;-;-;-;1;-;-;-;-;1;-;2
"240330 Encanto";-;1;-;-;-;-;-;-;1;2;-;4
"240350 Espírito Santo";2;-;1;-;1;2;1;-;-;1;3;11
"240360 Extremoz";1;1;1;3;4;3;2;13;6;9;8;51
"240370 Felipe Guerra";-;-;-;-;-;-;-;-;-;1;1;2
"240380 Florânia";3;14;8;5;3;1;-;3;-;-;-;37
"240390 Francisco Dantas";-;2;-;-;-;-;-;-;-;-;-;2
"240400 Frutuoso Gomes";1;-;-;1;-;-;2;-;-;-;1;5
"240420 Goianinha";1;1;3;-;6;2;5;5;2;2;13;40
"240430 Governador Dix-Sept Rosado";2;-;-;-;-;-;-;-;1;-;1;4
"240440 Grossos";-;1;-;-;-;1;-;-;1;1;3;7
"240450 Guamaré";1;1;1;-;1;-;-;-;1;10;10;25
"240460 Ielmo Marinho";1;-;2;1;1;-;2;-;1;1;5;14
"240470 Ipanguaçu";-;-;-;1;-;-;-;1;-;-;3;5
"240480 Ipueira";-;1;-;-;-;-;2;-;-;-;-;3
"240485 Itajá";-;-;1;-;-;-;-;-;2;-;3;6
"240490 Itaú";-;-;2;-;1;-;-;2;-;1;3;9
"240500 Jaçanã";1;-;-;1;4;-;1;1;1;1;1;11
"240510 Jandaíra";-;1;1;1;-;-;-;-;1;-;-;4
"240530 Januário Cicco";-;3;-;1;-;-;-;-;2;6;2;14
"240540 Japi";2;-;-;1;1;1;1;2;-;-;2;10
"240550 Jardim de Angicos";-;-;-;-;-;-;-;1;-;-;1;2
"240560 Jardim de Piranhas";-;1;-;-;-;1;2;9;4;4;6;27
"240570 Jardim do Seridó";7;14;20;5;2;2;2;1;-;1;2;56
"240580 João Câmara";1;-;1;1;3;2;3;4;4;7;7;33
"240600 José da Penha";-;-;1;-;-;-;-;-;-;1;-;2
"240610 Jucurutu";1;-;2;-;2;-;-;1;2;4;2;14
"240615 Jundiá";-;-;-;-;-;1;-;-;1;3;1;6
"240620 Lagoa d'Anta";2;1;-;-;-;-;-;-;1;-;4;8
"240630 Lagoa de Pedras";3;-;1;-;2;-;-;1;-;2;2;11
"240640 Lagoa de Velhos";-;1;-;-;-;-;-;-;1;2;3;7
"240650 Lagoa Nova";9;11;19;13;2;1;3;1;2;-;2;63
"240660 Lagoa Salgada";1;-;-;-;-;1;1;-;3;1;3;10
"240670 Lajes";-;-;-;-;-;-;1;1;2;1;4;9
"240680 Lajes Pintadas";-;1;1;2;1;-;-;2;-;2;2;11
"240690 Lucrécia";-;-;-;1;-;-;-;1;-;-;-;2
"240700 Luís Gomes";-;-;-;1;1;2;-;-;-;-;2;6
"240710 Macaíba";7;6;7;2;6;5;2;10;12;16;13;86
"240720 Macau";1;3;4;2;2;1;2;5;3;6;6;35
"240725 Major Sales";-;-;-;1;-;-;-;-;-;2;-;3
"240730 Marcelino Vieira";-;-;-;-;-;-;-;-;1;-;2;3
"240740 Martins";-;1;2;-;-;-;-;-;-;-;1;4
"240750 Maxaranguape";2;2;2;3;2;5;1;-;3;6;1;27
"240770 Montanhas";2;1;-;-;-;-;-;1;1;1;3;9
"240780 Monte Alegre";4;3;3;2;2;3;3;6;6;2;1;35
"240790 Monte das Gameleiras";-;1;-;1;-;-;-;-;-;-;-;2
"240800 Mossoró";13;6;3;1;8;9;8;11;17;12;12;100
"240810 Natal";94;96;74;56;101;75;90;218;226;264;219;1513
"240820 Nísia Floresta";2;4;2;4;1;1;2;4;8;5;5;38
"240830 Nova Cruz";2;1;18;8;2;3;4;4;4;9;10;65
"240840 Olho-d'Água do Borges";1;-;-;-;-;-;-;-;-;-;-;1
"240850 Ouro Branco";-;-;-;-;-;1;2;1;-;-;1;5
"240860 Paraná";-;-;-;-;-;-;-;1;1;-;-;2
"240870 Paraú";-;-;-;-;-;-;-;-;1;-;2;3
"240880 Parazinho";-;-;-;-;-;-;1;2;-;1;2;6
"240890 Parelhas";2;3;2;3;2;7;-;3;3;1;5;31
"240325 Parnamirim";19;19;20;17;22;18;20;47;44;44;63;333
"240910 Passa e Fica";2;4;-;1;3;1;-;2;1;2;1;17
"240920 Passagem";-;-;-;-;1;-;-;-;1;2;1;5
"240930 Patu";-;-;-;-;1;-;-;1;-;-;4;6
"240940 Pau dos Ferros";-;-;3;1;-;-;1;1;-;-;1;7
"240950 Pedra Grande";-;-;1;1;-;3;-;-;1;1;-;7
"240960 Pedra Preta";-;1;-;1;-;-;-;-;-;-;-;2
"240970 Pedro Avelino";-;1;-;-;-;-;-;2;2;-;1;6
"240980 Pedro Velho";2;-;-;1;-;1;-;4;1;-;4;13
"240990 Pendências";1;-;-;1;-;1;-;3;1;1;1;9
"241000 Pilões";-;1;-;-;-;-;-;-;-;-;-;1
"241010 Poço Branco";4;1;2;1;3;-;-;1;1;1;3;17
"241020 Portalegre";-;2;-;-;-;-;-;-;-;1;-;3
"241025 Porto do Mangue";-;-;-;-;1;1;-;-;-;-;1;3
"241040 Pureza";-;-;2;-;-;-;-;-;1;2;5;10
"241050 Rafael Fernandes";1;-;-;1;-;-;-;-;1;-;1;4
"241060 Rafael Godeiro";-;-;1;1;-;-;1;-;-;-;1;4
"241070 Riacho da Cruz";-;-;-;-;1;-;-;1;-;-;-;2
"241080 Riacho de Santana";-;-;-;-;-;-;-;-;-;1;-;1
"241090 Riachuelo";-;1;-;-;-;2;-;-;1;-;1;5
"240895 Rio do Fogo";1;1;-;1;2;-;1;-;3;3;-;12
"241100 Rodolfo Fernandes";-;1;-;-;-;-;-;-;2;1;2;6
"241110 Ruy Barbosa";-;-;-;-;-;-;1;-;-;-;2;3
"241120 Santa Cruz";7;5;10;2;5;1;2;6;6;5;8;57
"240933 Santa Maria";-;-;-;-;-;-;-;-;-;1;-;1
"241140 Santana do Matos";-;-;-;3;-;1;1;1;1;1;1;9
"241142 Santana do Seridó";-;-;-;-;-;-;-;-;1;-;-;1
"241150 Santo Antônio";-;4;4;2;3;2;1;10;8;1;10;45
"241160 São Bento do Norte";-;-;-;8;-;1;-;1;2;1;1;14
"241170 São Bento do Trairí";-;1;-;-;-;1;-;1;-;5;-;8
"241180 São Fernando";-;-;-;-;-;-;-;-;-;2;-;2
"241190 São Francisco do Oeste";-;-;-;-;-;-;-;1;-;-;4;5
"241200 São Gonçalo do Amarante";2;6;14;9;11;14;7;19;17;21;17;137
"241210 São João do Sabugi";-;-;2;-;-;2;3;1;-;-;-;8
"241220 São José de Mipibu";8;5;3;4;5;-;6;9;9;17;13;79
"241230 São José do Campestre";12;-;3;-;-;2;1;5;2;1;2;28
"241240 São José do Seridó";-;1;1;1;-;-;1;-;-;-;-;4
"241250 São Miguel";-;2;-;1;1;1;-;4;3;1;4;17
"241255 São Miguel do Gostoso";-;-;-;-;-;-;-;1;2;2;2;7
"241260 São Paulo do Potengi";2;2;1;2;4;2;-;-;6;7;2;28
"241270 São Pedro";-;2;-;1;-;1;1;2;1;-;2;10
"241280 São Rafael";-;2;11;-;-;1;-;-;1;2;-;17
"241290 São Tomé";2;1;1;2;1;-;1;2;3;1;3;17
"241300 São Vicente";3;5;2;-;1;-;2;-;1;-;1;15
"241310 Senador Elói de Souza";-;-;-;-;1;2;-;1;2;1;-;7
"241320 Senador Georgino Avelino";1;-;-;-;-;1;-;-;-;-;-;2
"241030 Serra Caiada";-;2;-;-;-;-;1;1;3;2;4;13
"241330 Serra de São Bento";-;-;-;1;2;1;-;-;-;-;3;7
"241335 Serra do Mel";-;1;-;1;-;-;-;1;3;3;4;13
"241340 Serra Negra do Norte";1;3;-;1;2;-;4;3;1;-;1;16
"241350 Serrinha";1;1;1;-;-;-;1;5;-;-;3;12
"241355 Serrinha dos Pintos";2;-;-;-;-;1;-;1;1;-;-;5
"241360 Severiano Melo";-;-;-;-;-;-;-;1;-;1;1;3
"241370 Sítio Novo";1;1;-;-;1;-;-;1;-;-;-;4
"241380 Taboleiro Grande";-;-;-;-;-;-;-;-;-;1;2;3
"241390 Taipu";2;1;1;1;1;1;-;2;3;1;-;13
"241400 Tangará";1;1;-;1;1;-;2;3;4;-;2;15
"241410 Tenente Ananias";-;1;-;-;-;1;-;1;2;-;1;6
"241415 Tenente Laurentino Cruz";1;4;3;2;-;-;-;-;-;2;2;14
"241105 Tibau";-;-;-;-;-;-;-;-;-;-;1;1
"241420 Tibau do Sul";1;1;1;1;1;3;-;4;5;4;3;24
"241430 Timbaúba dos Batistas";-;-;-;1;-;-;2;1;1;1;-;6
"241440 Touros";2;2;1;2;3;1;2;5;4;6;9;37
"241445 Triunfo Potiguar";-;-;-;-;-;-;-;-;-;1;-;1
"241450 Umarizal";-;-;-;-;-;-;-;-;1;2;1;4
"241460 Upanema";-;-;-;-;-;-;-;-;1;-;-;1
"241470 Várzea";1;-;-;-;-;1;-;-;3;-;-;5
"241475 Venha-Ver";-;-;-;-;1;-;-;-;-;-;-;1
"241480 Vera Cruz";3;-;2;1;2;2;-;2;1;3;2;18
"241490 Viçosa";1;1;-;-;-;1;-;-;-;1;-;4
"241500 Vila Flor";-;-;-;-;-;-;-;2;-;1;1;4
"250010 Água Branca";-;-;1;-;-;-;1;-;-;-;-;2
"250030 Alagoa Grande";4;7;6;1;2;3;1;1;1;2;1;29
"250040 Alagoa Nova";4;3;2;4;2;2;3;1;1;1;1;24
"250050 Alagoinha";2;5;2;8;3;2;1;3;2;4;1;33
"250053 Alcantil";2;5;4;4;-;1;-;-;-;-;1;17
"250060 Alhandra";2;1;-;-;1;3;1;1;-;2;2;13
"250080 Araçagi";3;4;4;8;2;-;-;6;5;4;3;39
"250090 Arara";2;2;-;1;-;1;-;1;-;-;-;7
"250100 Araruna";4;15;9;1;2;-;-;6;1;-;-;38
"250110 Areia";-;2;-;2;-;-;2;3;1;1;-;11
"250115 Areia de Baraúnas";-;-;1;-;-;-;-;-;-;-;-;1
"250120 Areial";1;4;1;1;-;-;-;-;-;-;-;7
"250130 Aroeiras";-;2;2;-;3;-;3;1;-;2;1;14
"250135 Assunção";-;1;-;-;-;-;1;1;-;-;-;3
"250140 Baía da Traição";-;-;-;1;-;-;-;-;-;-;-;1
"250150 Bananeiras";-;-;5;4;4;1;-;1;-;-;-;15
"250153 Baraúna";1;1;1;-;1;1;2;1;1;3;-;12
"250160 Barra de Santa Rosa";5;1;2;2;1;-;-;-;1;-;1;13
"250157 Barra de Santana";2;1;1;1;-;1;1;1;1;-;1;10
"250170 Barra de São Miguel";2;3;3;1;1;-;-;-;-;-;-;10
"250180 Bayeux";25;11;8;9;3;16;8;8;5;8;8;109
"250190 Belém";1;4;5;8;1;2;1;2;2;2;2;30
"250200 Belém do Brejo do Cruz";-;-;-;-;-;1;-;-;-;-;-;1
"250205 Bernardino Batista";-;-;-;-;-;-;-;-;-;1;-;1
"250210 Boa Ventura";-;-;-;-;-;1;-;-;-;-;-;1
"250215 Boa Vista";1;-;1;-;-;1;-;-;1;-;-;4
"250240 Bonito de Santa Fé";2;1;1;-;2;1;-;-;-;1;-;8
"250250 Boqueirão";2;5;3;-;-;1;-;1;-;1;1;14
"250270 Borborema";-;1;1;-;-;-;-;-;-;-;-;2
"250280 Brejo do Cruz";-;-;-;-;-;-;-;1;-;-;-;1
"250300 Caaporã";4;-;4;1;1;2;1;3;1;1;1;19
"250310 Cabaceiras";1;-;2;-;-;1;-;1;-;2;-;7
"250320 Cabedelo";8;4;14;1;1;18;9;5;7;11;7;85
"250330 Cachoeira dos Índios";-;1;1;-;-;-;1;1;-;1;-;5
"250340 Cacimba de Areia";1;-;-;-;-;-;-;-;-;1;-;2
"250350 Cacimba de Dentro";2;3;3;-;-;-;1;-;-;-;-;9
"250355 Cacimbas";-;-;1;-;-;-;-;1;3;-;-;5
"250360 Caiçara";1;1;2;4;3;1;-;-;-;-;2;14
"250370 Cajazeiras";2;3;4;1;2;3;2;3;4;2;3;29
"250375 Cajazeirinhas";-;1;-;-;-;-;-;-;-;-;1;2
"250380 Caldas Brandão";1;1;1;2;1;-;-;-;1;-;1;8
"250390 Camalaú";-;1;1;-;1;-;-;-;-;-;-;3
"250400 Campina Grande";65;79;110;57;29;39;39;27;34;22;23;524
"250403 Capim";-;-;1;1;-;-;-;-;1;-;1;4
"250407 Caraúbas";2;2;3;-;-;-;1;-;-;-;-;8
"250410 Carrapateira";1;-;-;-;1;-;-;-;-;-;-;2
"250415 Casserengue";1;-;1;-;-;2;-;-;-;-;-;4
"250420 Catingueira";-;2;-;-;-;-;-;-;-;-;1;3
"250430 Catolé do Rocha";-;2;1;-;1;1;2;-;1;1;-;9
"250435 Caturité";-;-;3;-;-;-;-;-;-;-;-;3
"250440 Conceição";-;-;1;1;-;-;-;-;-;-;2;4
"250450 Condado";-;-;-;-;-;-;-;-;-;1;-;1
"250460 Conde";3;5;1;-;-;3;3;2;1;2;1;21
"250470 Congo";-;1;1;4;-;-;-;-;1;-;-;7
"250480 Coremas";1;-;-;-;-;-;-;-;1;-;-;2
"250485 Coxixola";-;-;1;-;-;-;-;-;-;-;-;1
"250490 Cruz do Espírito Santo";5;-;-;2;1;4;1;2;2;2;1;20
"250500 Cubati";-;1;1;-;2;-;2;1;1;-;-;8
"250510 Cuité";5;3;8;6;2;5;3;3;2;2;-;39
"250523 Cuité de Mamanguape";-;1;-;-;1;-;-;-;1;-;-;3
"250520 Cuitegi";1;2;1;5;4;-;-;2;-;2;1;18
"250527 Curral de Cima";-;-;-;-;2;-;-;3;1;2;-;8
"250535 Damião";-;1;-;1;1;-;-;-;-;-;-;3
"250540 Desterro";1;-;-;-;-;1;1;1;-;-;-;4
"250570 Dona Inês";-;-;1;1;9;1;-;1;-;-;-;13
"250580 Duas Estradas";-;-;-;1;-;2;-;1;-;-;-;4
"250600 Esperança";6;3;4;4;5;3;4;1;1;1;1;33
"250610 Fagundes";5;2;2;3;1;1;-;-;-;1;-;15
"250620 Frei Martinho";-;-;-;-;-;1;1;-;-;1;-;3
"250625 Gado Bravo";-;-;1;-;-;1;-;-;-;-;-;2
"250630 Guarabira";29;10;19;48;31;9;8;23;18;6;13;214
"250640 Gurinhém";1;-;4;-;-;-;-;1;-;-;1;7
"250650 Gurjão";-;1;-;-;-;-;-;-;-;-;-;1
"250660 Ibiara";-;-;-;2;-;-;-;-;-;-;-;2
"250260 Igaracy";3;-;-;-;-;-;-;-;1;-;-;4
"250670 Imaculada";1;-;-;2;-;-;-;-;-;-;-;3
"250680 Ingá";3;1;8;3;1;1;-;-;-;1;-;18
"250690 Itabaiana";2;3;-;-;-;1;-;1;2;2;2;13
"250700 Itaporanga";-;2;-;1;-;-;-;-;1;-;2;6
"250710 Itapororoca";4;-;2;3;2;-;1;2;1;5;2;22
"250720 Itatuba";1;4;5;2;-;-;-;-;-;-;-;12
"250730 Jacaraú";3;-;-;2;3;-;-;-;-;-;-;8
"250740 Jericó";2;-;-;-;-;-;-;-;-;-;1;3
"250750 João Pessoa";127;74;104;88;72;143;126;63;56;99;91;1043
"251365 Joca Claudino";-;-;-;-;-;-;-;-;-;-;1;1
"250760 Juarez Távora";1;-;1;-;-;1;1;1;1;-;-;6
"250770 Juazeirinho";3;2;2;-;1;-;1;1;1;1;-;12
"250780 Junco do Seridó";-;-;2;-;-;-;2;-;-;-;1;5
"250790 Juripiranga";1;-;-;-;-;-;-;-;1;-;-;2
"250800 Juru";-;-;1;2;-;1;2;-;-;-;-;6
"250810 Lagoa";-;1;1;-;-;1;1;-;-;2;-;6
"250820 Lagoa de Dentro";1;1;3;2;-;-;-;-;-;1;-;8
"250830 Lagoa Seca";7;4;11;2;1;-;-;3;1;-;1;30
"250850 Livramento";1;1;1;1;1;-;1;1;2;1;1;11
"250855 Logradouro";-;-;2;-;-;-;-;-;1;-;-;3
"250860 Lucena";1;-;-;1;-;1;1;-;1;-;2;7
"250870 Mãe d'Água";1;-;1;-;-;-;-;-;1;-;-;3
"250880 Malta";-;-;-;1;-;-;-;-;-;-;-;1
"250890 Mamanguape";6;5;3;-;2;1;1;3;1;1;2;25
"250900 Manaíra";-;-;3;-;-;-;-;-;-;-;-;3
"250905 Marcação";-;1;-;-;2;-;-;-;-;-;-;3
"250910 Mari";2;2;4;6;3;-;1;3;-;2;2;25
"250920 Massaranduba";2;3;9;2;1;-;5;2;-;-;2;26
"250930 Mataraca";-;-;2;1;-;-;-;-;3;-;1;7
"250939 Maturéia";-;-;-;1;-;-;-;-;1;-;1;3
"250940 Mogeiro";-;1;2;-;-;-;-;-;-;-;1;4
"250950 Montadas";2;-;-;-;-;-;-;-;1;-;-;3
"250970 Monteiro";11;8;9;2;2;2;1;1;2;3;1;42
"250980 Mulungu";1;-;-;2;2;-;1;-;-;1;3;10
"250990 Natuba";2;1;1;-;1;-;1;-;-;1;-;7
"251010 Nova Floresta";1;1;8;1;1;3;1;-;-;1;1;18
"251020 Nova Olinda";-;1;-;1;-;1;-;-;-;-;-;3
"251030 Nova Palmeira";-;-;3;1;1;3;2;-;-;1;-;11
"251040 Olho d'Água";-;-;-;1;-;-;-;1;-;-;1;3
"251050 Olivedos";1;3;3;-;-;-;-;-;-;1;-;8
"251060 Ouro Velho";-;2;1;-;-;-;-;-;-;-;1;4
"251080 Patos";5;7;9;2;4;1;-;3;2;1;1;35
"251090 Paulista";1;-;3;1;-;-;-;-;-;-;1;6
"251100 Pedra Branca";-;2;-;-;-;-;-;-;-;-;-;2
"251110 Pedra Lavrada";-;1;1;-;1;9;3;11;9;1;1;37
"251120 Pedras de Fogo";4;2;2;2;2;1;2;2;3;3;-;23
"251272 Pedro Régis";1;-;1;-;-;-;-;1;-;1;-;4
"251130 Piancó";2;-;1;-;-;1;-;-;-;3;-;7
"251140 Picuí";1;5;8;1;4;7;5;7;-;4;-;42
"251150 Pilar";2;-;-;1;-;-;1;2;-;1;1;8
"251160 Pilões";2;1;4;7;3;-;1;1;-;3;3;25
"251170 Pilõezinhos";2;1;2;2;3;-;-;3;-;3;1;17
"251180 Pirpirituba";1;2;2;4;2;5;-;3;2;-;2;23
"251190 Pitimbu";1;3;2;-;1;-;3;-;3;2;2;17
"251200 Pocinhos";5;3;1;1;-;2;1;1;1;-;-;15
"251207 Poço de José de Moura";-;-;-;-;1;-;-;1;-;-;-;2
"251210 Pombal";3;2;4;3;2;2;-;4;3;4;1;28
"251220 Prata";-;1;1;1;-;-;1;-;-;-;1;5
"251230 Princesa Isabel";1;2;5;-;-;1;-;-;-;-;1;10
"251240 Puxinanã";1;1;2;1;1;1;2;3;-;-;-;12
"251250 Queimadas";14;13;8;2;4;1;1;-;1;2;-;46
"251270 Remígio";4;2;3;1;2;1;1;-;2;1;-;17
"251274 Riachão";2;2;-;1;-;-;-;-;-;-;-;5
"251276 Riachão do Poço";-;-;-;-;-;1;-;-;-;-;-;1
"251278 Riacho de Santo Antônio";1;1;1;-;-;-;-;1;-;-;-;4
"251280 Riacho dos Cavalos";-;1;-;-;-;-;-;-;-;-;-;1
"251290 Rio Tinto";6;2;2;1;1;5;2;1;3;5;3;31
"251300 Salgadinho";-;2;-;-;-;-;-;-;-;1;2;5
"251310 Salgado de São Félix";2;2;1;-;-;1;2;-;-;1;1;10
"251315 Santa Cecília";-;1;-;1;1;-;-;-;-;-;1;4
"251320 Santa Cruz";-;-;1;-;-;1;-;2;-;-;-;4
"251330 Santa Helena";1;-;-;-;-;-;1;-;-;-;1;3
"251340 Santa Luzia";-;2;5;-;-;-;1;-;-;1;1;10
"251370 Santa Rita";21;15;15;16;9;19;9;11;11;17;12;155
"251385 Santo André";1;-;-;-;-;1;-;-;-;-;-;2
"251392 São Bentinho";-;-;-;-;-;-;-;-;-;-;1;1
"251390 São Bento";1;1;5;-;1;2;2;-;-;-;-;12
"251394 São Domingos do Cariri";-;-;4;1;-;-;-;-;-;-;-;5
"251398 São Francisco";-;-;-;-;-;-;-;-;-;1;-;1
"251400 São João do Cariri";3;2;-;-;1;-;-;-;-;-;-;6
"250070 São João do Rio do Peixe";-;1;2;1;-;1;1;-;-;1;-;7
"251410 São João do Tigre";1;-;-;-;-;1;1;-;-;2;1;6
"251440 São José de Espinharas";-;-;-;-;-;-;1;-;-;-;-;1
"251450 São José de Piranhas";1;2;3;1;1;-;2;4;1;-;-;15
"251455 São José de Princesa";1;-;-;1;-;-;-;-;-;-;-;2
"251460 São José do Bonfim";-;-;1;-;-;-;-;-;-;-;-;1
"251470 São José do Sabugi";1;-;1;-;-;-;-;-;-;-;-;2
"251480 São José dos Cordeiros";1;-;-;-;-;1;-;-;-;-;-;2
"251445 São José dos Ramos";-;-;-;-;-;1;-;-;-;1;-;2
"251490 São Mamede";-;-;1;2;-;-;2;-;-;-;-;5
"251500 São Miguel de Taipu";1;-;-;-;3;1;-;1;1;1;-;8
"251510 São Sebastião de Lagoa de Roça";3;3;1;-;-;6;3;-;-;-;-;16
"251520 São Sebastião do Umbuzeiro";-;1;3;-;1;-;-;-;-;-;-;5
"251540 São Vicente do Seridó";2;1;4;3;-;1;1;-;-;-;-;12
"251530 Sapé";6;1;2;3;-;2;5;13;2;2;3;39
"251550 Serra Branca";2;-;1;-;1;-;1;-;1;-;-;6
"251560 Serra da Raiz";1;-;-;-;1;-;-;-;-;-;-;2
"251570 Serra Grande";-;-;-;-;-;-;-;-;1;-;-;1
"251580 Serra Redonda";-;3;2;2;-;-;-;-;-;2;-;9
"251590 Serraria";-;1;-;2;-;-;-;-;1;-;-;4
"251593 Sertãozinho";1;3;1;1;1;-;-;-;1;2;2;12
"251597 Sobrado";-;1;-;-;-;-;-;1;-;-;1;3
"251600 Solânea";1;4;5;-;2;1;1;5;-;1;1;21
"251610 Soledade";1;2;2;3;-;-;1;2;3;-;1;15
"251615 Sossêgo";-;1;-;-;-;1;-;-;-;1;-;3
"251620 Sousa";-;1;-;-;-;1;-;1;1;-;1;5
"251630 Sumé";1;-;-;-;-;-;1;-;-;1;3;6
"251640 Tacima";2;2;2;1;2;1;-;-;1;-;1;12
"251650 Taperoá";1;2;-;1;1;2;4;2;4;1;4;22
"251660 Tavares";1;1;3;1;1;-;-;-;-;-;-;7
"251670 Teixeira";-;-;-;-;1;-;3;1;2;2;1;10
"251675 Tenório";-;-;-;-;-;-;1;-;-;-;-;1
"251680 Triunfo";-;-;-;-;-;1;-;-;-;-;-;1
"251690 Uiraúna";-;-;1;1;-;1;-;1;4;3;-;11
"251700 Umbuzeiro";-;3;1;-;-;-;1;-;-;-;-;5
"251710 Várzea";-;1;-;-;-;-;-;-;-;-;-;1
"250550 Vista Serrana";-;-;-;-;-;1;-;-;-;-;-;1
"251740 Zabelê";-;1;-;-;-;-;-;1;-;-;1;3
"260005 Abreu e Lima";14;10;17;11;12;11;8;8;7;10;21;129
"260010 Afogados da Ingazeira";9;16;38;71;88;106;102;93;75;115;101;814
"260020 Afrânio";-;3;-;-;-;-;1;-;-;-;-;4
"260030 Agrestina";1;3;-;-;-;2;1;-;1;2;1;11
"260040 Água Preta";2;1;2;2;3;3;1;2;1;3;2;22
"260050 Águas Belas";3;1;3;3;1;1;2;-;-;2;-;16
"260060 Alagoinha";-;-;1;1;8;-;-;2;-;-;1;13
"260070 Aliança";5;2;2;4;3;4;-;3;-;2;11;36
"260080 Altinho";1;1;-;-;-;1;2;1;1;-;-;7
"260090 Amaraji";4;3;4;1;1;1;1;1;3;3;3;25
"260100 Angelim";-;2;-;2;1;1;3;2;-;1;-;12
"260105 Araçoiaba";4;2;3;1;1;1;5;-;-;-;3;20
"260110 Araripina";9;30;23;14;17;19;11;2;6;13;23;167
"260120 Arcoverde";8;3;2;2;9;6;2;4;9;10;11;66
"260130 Barra de Guabiraba";1;1;2;-;-;-;-;1;1;1;-;7
"260140 Barreiros";3;5;9;11;8;-;-;2;3;3;2;46
"260150 Belém de Maria";-;1;2;-;-;-;-;-;1;1;-;5
"260160 Belém do São Francisco";1;-;-;1;2;-;-;-;-;1;-;5
"260170 Belo Jardim";3;4;1;1;6;3;1;3;3;2;-;27
"260180 Betânia";1;4;11;6;10;9;7;7;2;-;2;59
"260190 Bezerros";1;-;1;3;3;1;2;2;3;2;3;21
"260200 Bodocó";1;1;3;2;1;1;2;2;-;3;2;18
"260210 Bom Conselho";3;2;-;3;1;-;2;1;-;-;1;13
"260220 Bom Jardim";5;6;6;3;7;9;3;4;8;2;2;55
"260230 Bonito";9;2;2;4;2;3;1;-;1;-;1;25
"260240 Brejão";2;1;1;-;-;1;-;1;1;-;1;8
"260250 Brejinho";2;4;5;-;1;1;1;1;-;-;-;15
"260260 Brejo da Madre de Deus";-;1;-;1;-;-;1;2;-;2;2;9
"260270 Buenos Aires";-;-;2;1;-;3;-;1;1;1;1;10
"260280 Buíque";1;4;1;-;-;4;-;2;1;3;3;19
"260290 Cabo de Santo Agostinho";23;19;13;17;8;14;8;9;7;12;13;143
"260300 Cabrobó";1;1;1;-;-;1;-;1;1;-;-;6
"260310 Cachoeirinha";1;1;2;-;-;-;1;2;1;3;1;12
"260320 Caetés";-;-;2;-;-;-;-;2;-;-;2;6
"260330 Calçado";1;-;1;-;1;-;-;-;-;-;-;3
"260340 Calumbi";1;-;2;2;3;-;1;2;1;1;-;13
"260345 Camaragibe";20;22;21;17;14;17;23;15;16;16;18;199
"260350 Camocim de São Félix";-;-;-;1;-;1;1;-;-;-;-;3
"260360 Camutanga";1;1;1;-;-;-;-;-;2;2;-;7
"260370 Canhotinho";-;4;1;1;-;2;2;1;-;-;1;12
"260380 Capoeiras";1;3;1;1;2;-;3;1;-;-;-;12
"260390 Carnaíba";1;5;7;5;12;22;37;32;22;27;25;195
"260392 Carnaubeira da Penha";2;1;1;3;3;1;1;-;-;1;1;14
"260400 Carpina";14;16;6;8;6;2;9;9;7;10;4;91
"260410 Caruaru";37;19;10;24;21;13;18;8;18;13;18;199
"260415 Casinhas";1;1;2;-;5;1;-;2;1;-;-;13
