"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"241070 Riacho da Cruz";-;1;1;2;1;1;-;-;6;1;-;13
"241080 Riacho de Santana";-;-;5;4;2;-;-;2;1;3;1;18
"241090 Riachuelo";4;3;8;7;4;5;10;4;15;2;3;65
"240895 Rio do Fogo";4;5;4;12;8;8;-;1;1;8;7;58
"241100 Rodolfo Fernandes";1;-;1;1;-;1;1;-;3;1;3;12
"241110 Ruy Barbosa";3;6;6;1;5;3;3;4;4;3;1;39
"241120 Santa Cruz";24;28;58;28;36;23;20;18;48;22;31;336
"240933 Santa Maria";4;7;2;5;3;4;8;2;5;-;1;41
"241140 Santana do Matos";16;21;24;23;14;14;13;9;11;4;5;154
"241142 Santana do Seridó";-;1;1;4;8;1;4;2;3;-;-;24
"241150 Santo Antônio";19;19;29;42;22;26;17;19;26;19;22;260
"241160 São Bento do Norte";2;4;4;3;-;1;1;2;1;1;5;24
"241170 São Bento do Trairí";-;1;3;5;-;-;1;1;-;2;3;16
"241180 São Fernando";6;4;5;2;7;10;5;6;7;2;1;55
"241190 São Francisco do Oeste";1;3;2;2;5;2;2;2;-;1;1;21
"241200 São Gonçalo do Amarante";71;63;79;105;92;66;52;77;88;79;69;841
"241210 São João do Sabugi";3;5;3;6;9;7;4;6;7;3;2;55
"241220 São José de Mipibu";24;15;29;24;36;15;16;41;22;14;24;260
"241230 São José do Campestre";11;8;11;15;9;11;7;9;18;10;5;114
"241240 São José do Seridó";2;7;3;7;3;4;1;2;1;2;4;36
"241250 São Miguel";17;15;21;17;9;12;12;4;12;21;16;156
"241255 São Miguel do Gostoso";1;2;3;5;3;4;1;2;-;3;3;27
"241260 São Paulo do Potengi";18;9;20;31;18;10;11;22;20;28;26;213
"241270 São Pedro";7;6;6;6;6;8;3;5;4;11;8;70
"241280 São Rafael";3;4;2;1;1;4;3;2;4;4;9;37
"241290 São Tomé";18;17;6;9;2;4;5;2;5;1;3;72
"241300 São Vicente";8;6;10;3;5;3;12;10;7;6;3;73
"241310 Senador Elói de Souza";-;1;2;7;4;2;6;3;6;6;4;41
"241320 Senador Georgino Avelino";1;1;1;-;2;-;1;3;5;2;4;20
"241030 Serra Caiada";3;4;7;10;11;4;6;2;5;7;2;61
"241330 Serra de São Bento";2;3;9;20;8;11;7;6;3;7;8;84
"241335 Serra do Mel";6;15;45;15;16;6;5;3;2;1;-;114
"241340 Serra Negra do Norte";1;5;4;12;6;8;6;7;4;4;4;61
"241350 Serrinha";6;2;9;14;2;2;6;2;9;7;11;70
"241355 Serrinha dos Pintos";1;5;6;11;4;2;1;2;-;2;4;38
"241360 Severiano Melo";1;3;1;3;6;2;2;1;2;6;4;31
"241370 Sítio Novo";1;2;-;8;9;3;1;2;-;1;2;29
"241380 Taboleiro Grande";-;-;1;3;1;1;-;2;-;3;-;11
"241390 Taipu";2;1;4;9;6;2;3;7;6;9;12;61
"241400 Tangará";5;4;11;21;8;9;12;11;6;19;17;123
"241410 Tenente Ananias";4;2;7;3;1;1;1;3;1;1;6;30
"241415 Tenente Laurentino Cruz";2;-;1;1;2;-;5;1;6;1;1;20
"241105 Tibau";2;-;3;-;2;1;4;1;3;-;1;17
"241420 Tibau do Sul";2;1;9;10;6;3;30;23;26;4;3;117
"241430 Timbaúba dos Batistas";2;2;3;2;2;6;2;4;1;2;3;29
"241440 Touros";21;36;27;33;16;13;24;24;19;29;20;262
"241445 Triunfo Potiguar";-;2;1;-;1;-;-;-;-;2;4;10
"241450 Umarizal";1;6;1;6;5;5;5;4;3;3;3;42
"241460 Upanema";3;2;-;4;1;2;5;2;6;4;4;33
"241470 Várzea";3;-;4;-;4;5;3;5;5;6;6;41
"241475 Venha-Ver";3;-;1;1;-;-;-;-;-;-;1;6
"241480 Vera Cruz";6;4;5;9;8;5;5;5;10;6;11;74
"241490 Viçosa";-;-;-;-;-;-;-;-;-;3;1;4
"241500 Vila Flor";5;1;-;1;3;-;-;-;3;2;1;16
"250010 Água Branca";18;12;13;20;21;18;16;15;7;3;10;153
"250020 Aguiar";2;1;1;-;-;1;1;2;-;1;1;10
"250030 Alagoa Grande";23;48;46;49;15;13;12;13;28;17;17;281
"250040 Alagoa Nova";41;73;68;85;54;40;46;43;44;34;21;549
"250050 Alagoinha";7;8;15;10;7;8;10;5;5;7;4;86
"250053 Alcantil";5;4;9;8;6;7;5;3;8;7;15;77
"250057 Algodão de Jandaíra";2;1;2;-;-;-;-;1;-;1;3;10
"250060 Alhandra";6;7;5;8;8;12;3;11;8;5;7;80
"250073 Amparo";1;-;3;2;3;-;2;3;1;-;1;16
"250077 Aparecida";1;-;-;5;1;-;-;-;1;1;2;11
"250080 Araçagi";9;12;13;15;9;4;3;5;3;1;5;79
"250090 Arara";5;6;6;11;21;8;7;9;11;12;2;98
"250100 Araruna";5;9;16;17;19;20;13;20;10;3;4;136
"250110 Areia";30;16;43;51;47;37;39;46;38;9;17;373
"250115 Areia de Baraúnas";-;3;1;-;1;-;2;1;2;-;2;12
"250120 Areial";7;8;11;4;3;3;7;5;19;7;1;75
"250130 Aroeiras";27;32;21;11;6;21;30;18;40;36;27;269
"250135 Assunção";2;1;-;2;2;2;1;-;6;4;7;27
"250140 Baía da Traição";4;6;9;2;8;6;6;3;2;6;6;58
"250150 Bananeiras";17;19;26;39;34;31;30;34;25;26;31;312
"250153 Baraúna";1;3;4;8;3;4;5;-;-;-;4;32
"250160 Barra de Santa Rosa";3;3;3;3;7;4;9;5;-;3;5;45
"250157 Barra de Santana";17;5;15;7;6;4;5;2;5;8;7;81
"250170 Barra de São Miguel";8;8;7;4;5;3;3;3;2;3;5;51
"250180 Bayeux";56;71;59;83;84;71;56;87;52;60;65;744
"250190 Belém";12;16;45;26;33;23;14;20;8;3;5;205
"250200 Belém do Brejo do Cruz";1;1;1;2;1;5;7;6;6;6;4;40
"250205 Bernardino Batista";-;-;-;1;3;5;2;1;2;3;-;17
"250210 Boa Ventura";-;5;1;2;-;-;-;2;-;6;2;18
"250215 Boa Vista";3;2;6;2;4;5;7;7;1;4;6;47
"250220 Bom Jesus";3;2;-;-;-;1;-;1;3;1;2;13
"250230 Bom Sucesso";2;3;1;-;1;3;3;2;2;1;-;18
"250240 Bonito de Santa Fé";16;20;19;12;6;6;3;6;12;7;8;115
"250250 Boqueirão";13;11;19;11;15;17;29;33;43;22;25;238
"250270 Borborema";4;1;6;2;5;1;6;3;7;3;5;43
"250280 Brejo do Cruz";-;3;3;3;3;2;2;4;2;10;10;42
"250290 Brejo dos Santos";-;1;-;-;-;-;3;6;1;4;3;18
"250300 Caaporã";20;29;39;59;37;36;49;68;48;33;4;422
"250310 Cabaceiras";3;5;8;10;2;-;1;4;3;6;2;44
"250320 Cabedelo";42;39;52;38;50;39;44;48;72;51;55;530
"250330 Cachoeira dos Índios";6;5;3;7;-;4;5;-;9;8;8;55
"250340 Cacimba de Areia";-;-;1;-;1;1;1;1;1;1;-;7
"250350 Cacimba de Dentro";4;13;13;6;4;5;7;18;9;6;6;91
"250355 Cacimbas";2;3;3;1;1;4;2;1;3;1;10;31
"250360 Caiçara";3;9;10;4;8;7;7;7;1;3;3;62
"250370 Cajazeiras";37;47;33;36;25;52;23;19;49;45;48;414
"250375 Cajazeirinhas";1;-;1;5;-;-;-;2;1;1;-;11
"250380 Caldas Brandão";3;2;-;6;-;1;1;2;3;7;6;31
"250390 Camalaú";5;1;4;1;-;2;3;5;2;3;1;27
"250400 Campina Grande";474;512;657;559;490;475;483;500;450;567;595;5762
"250403 Capim";4;6;5;3;11;-;2;6;3;7;-;47
"250407 Caraúbas";8;3;5;5;1;5;6;2;6;15;6;62
"250410 Carrapateira";-;-;-;-;-;1;-;1;1;1;2;6
"250415 Casserengue";3;6;5;5;6;8;8;9;17;11;13;91
"250420 Catingueira";1;2;2;1;1;3;2;-;2;3;2;19
"250430 Catolé do Rocha";9;14;9;14;18;24;26;18;10;14;17;173
"250435 Caturité";2;2;3;2;1;1;7;5;3;5;8;39
"250440 Conceição";12;15;16;7;7;12;10;8;12;18;15;132
"250450 Condado";1;3;4;2;3;1;3;3;4;4;4;32
"250460 Conde";18;21;10;21;6;10;12;19;7;12;8;144
"250470 Congo";3;-;10;9;4;10;15;18;7;11;12;99
"250480 Coremas";2;-;6;6;6;6;11;9;2;8;6;62
"250485 Coxixola";2;-;5;2;2;1;3;3;1;-;-;19
"250490 Cruz do Espírito Santo";5;6;8;10;17;10;12;18;9;16;9;120
"250500 Cubati";17;11;10;13;15;23;26;2;4;6;9;136
"250510 Cuité";19;28;41;51;39;31;53;41;25;19;22;369
"250523 Cuité de Mamanguape";1;2;2;4;2;-;5;1;-;3;1;21
"250520 Cuitegi";4;8;7;-;6;5;11;4;1;-;4;50
"250527 Curral de Cima";4;3;2;3;2;1;2;3;-;1;4;25
"250535 Damião";1;-;1;1;2;-;4;3;3;8;1;24
"250540 Desterro";-;3;5;4;1;5;1;2;9;8;5;43
"250560 Diamante";1;-;4;1;1;-;1;-;1;4;1;14
"250570 Dona Inês";5;5;12;12;9;10;7;2;5;-;7;74
"250580 Duas Estradas";2;2;13;5;7;2;5;3;-;2;1;42
"250590 Emas";-;-;-;-;-;-;-;-;2;3;2;7
"250600 Esperança";41;54;59;61;46;36;28;39;37;55;46;502
"250610 Fagundes";5;15;26;29;19;21;13;7;10;13;10;168
"250620 Frei Martinho";2;12;6;4;6;2;8;1;1;1;2;45
"250625 Gado Bravo";5;9;3;3;6;3;9;2;11;6;6;63
"250630 Guarabira";30;40;49;34;38;29;38;34;27;26;29;374
"250640 Gurinhém";2;2;14;10;1;2;5;8;2;6;5;57
"250650 Gurjão";5;4;2;1;-;4;-;-;3;1;3;23
"250660 Ibiara";4;3;1;4;1;1;2;2;3;6;6;33
"250260 Igaracy";2;7;6;3;2;5;1;3;2;2;2;35
"250670 Imaculada";7;1;4;3;2;1;-;1;2;6;2;29
"250680 Ingá";22;27;21;18;24;16;37;97;132;61;55;510
"250690 Itabaiana";34;52;58;16;14;12;33;15;25;19;4;282
"250700 Itaporanga";10;12;16;15;1;1;1;7;14;17;16;110
"250710 Itapororoca";15;21;19;10;12;10;8;12;2;2;3;114
"250720 Itatuba";6;16;15;13;11;14;13;14;10;8;6;126
"250730 Jacaraú";9;10;18;10;6;5;7;7;8;7;11;98
"250740 Jericó";1;2;8;3;2;3;6;5;7;1;2;40
"250750 João Pessoa";419;509;555;618;511;410;374;529;404;478;540;5347
"251365 Joca Claudino";-;-;-;-;-;3;-;2;4;2;1;12
"250760 Juarez Távora";4;7;12;11;5;11;7;3;9;11;13;93
"250770 Juazeirinho";8;7;9;3;10;17;14;7;12;17;9;113
"250780 Junco do Seridó";3;4;1;2;2;-;2;-;1;3;1;19
"250790 Juripiranga";5;16;10;14;8;2;4;8;2;7;2;78
"250800 Juru";11;4;6;7;14;13;3;5;7;1;3;74
"250810 Lagoa";-;-;5;2;2;-;1;2;1;2;2;17
"250820 Lagoa de Dentro";5;5;14;8;7;14;4;5;1;4;2;69
"250830 Lagoa Seca";28;48;46;39;24;35;38;23;27;33;38;379
"250840 Lastro";3;2;2;2;3;3;1;1;1;-;-;18
"250850 Livramento";6;3;-;-;5;2;1;8;10;11;14;60
"250855 Logradouro";-;3;3;4;1;4;3;4;-;-;2;24
"250860 Lucena";9;9;4;6;6;4;6;5;4;3;8;64
"250870 Mãe d'Água";-;2;-;1;-;-;1;-;-;3;-;7
"250880 Malta";-;5;2;1;1;-;1;4;-;2;2;18
"250890 Mamanguape";31;33;25;44;17;12;18;20;11;17;21;249
"250900 Manaíra";7;7;12;7;3;3;1;3;-;4;5;52
"250905 Marcação";6;9;9;7;4;4;7;2;-;4;1;53
"250910 Mari";13;33;26;16;21;7;11;20;10;7;12;176
"250915 Marizópolis";-;3;1;-;1;-;-;-;1;4;-;10
"250920 Massaranduba";12;11;12;7;8;18;13;16;9;11;13;130
"250930 Mataraca";4;1;3;2;2;4;1;2;2;2;-;23
"250933 Matinhas";2;2;6;7;2;4;3;6;3;2;5;42
"250937 Mato Grosso";-;1;1;2;1;2;1;1;-;1;2;12
"250939 Maturéia";1;3;1;2;-;-;-;1;3;3;1;15
"250940 Mogeiro";7;9;13;7;7;9;13;9;6;14;6;100
"250950 Montadas";3;6;6;4;6;6;8;4;1;8;3;55
"250960 Monte Horebe";2;1;1;1;5;5;3;2;6;1;1;28
"250970 Monteiro";32;33;48;25;16;22;18;16;9;14;15;248
"250980 Mulungu";5;3;10;2;5;5;6;4;3;6;3;52
"250990 Natuba";4;3;4;1;4;5;1;3;4;2;3;34
"251000 Nazarezinho";-;1;-;3;2;-;-;-;2;1;2;11
"251010 Nova Floresta";12;11;14;7;6;4;-;3;2;6;8;73
"251020 Nova Olinda";5;2;5;11;3;2;1;2;1;2;8;42
"251030 Nova Palmeira";3;1;2;2;1;7;5;1;1;4;1;28
"251040 Olho d'Água";2;-;2;3;2;2;-;3;-;3;1;18
"251050 Olivedos";5;1;4;2;2;3;6;2;1;1;2;29
"251060 Ouro Velho";-;3;6;6;1;1;3;1;2;1;-;24
"251065 Parari";-;1;1;3;1;3;-;2;-;1;-;12
"251070 Passagem";2;-;1;1;-;-;1;2;1;1;-;9
"251080 Patos";36;38;39;41;23;2;7;19;14;30;26;275
"251090 Paulista";-;1;4;2;1;4;5;7;7;13;21;65
"251100 Pedra Branca";-;-;2;-;2;-;-;1;-;-;2;7
"251110 Pedra Lavrada";6;12;9;8;5;4;3;6;4;3;3;63
"251120 Pedras de Fogo";37;29;41;48;30;40;40;35;41;19;7;367
"251272 Pedro Régis";5;7;4;4;2;1;4;1;1;4;3;36
"251130 Piancó";5;14;7;16;12;9;7;16;6;17;22;131
"251140 Picuí";9;11;16;26;24;13;16;5;9;9;10;148
"251150 Pilar";11;12;11;14;20;5;6;2;5;3;4;93
"251160 Pilões";1;5;5;3;1;4;4;6;2;4;-;35
"251170 Pilõezinhos";-;3;6;2;3;3;3;4;-;1;4;29
"251180 Pirpirituba";7;5;9;7;5;8;8;5;1;2;2;59
"251190 Pitimbu";15;12;8;19;14;11;12;8;5;4;3;111
"251200 Pocinhos";15;25;24;22;11;13;25;9;10;10;25;189
"251203 Poço Dantas";1;-;-;1;-;-;1;3;2;3;4;15
"251207 Poço de José de Moura";1;-;2;1;4;2;7;2;4;10;3;36
"251210 Pombal";19;23;42;60;23;17;27;10;24;29;26;300
"251220 Prata";2;6;3;-;1;1;5;-;2;-;-;20
"251230 Princesa Isabel";24;32;11;10;20;19;18;10;4;3;5;156
"251240 Puxinanã";8;22;20;16;12;14;8;8;7;16;19;150
"251250 Queimadas";52;48;51;24;23;20;16;33;48;56;64;435
"251260 Quixabá";1;1;-;1;-;-;-;1;-;1;-;5
"251270 Remígio";12;19;15;17;20;23;17;5;8;9;16;161
"251274 Riachão";1;4;5;1;3;3;-;3;10;2;-;32
"251275 Riachão do Bacamarte";3;-;4;8;2;3;4;11;15;8;13;71
"251276 Riachão do Poço";-;5;2;4;8;5;2;6;6;2;3;43
"251278 Riacho de Santo Antônio";3;1;4;-;1;3;-;4;-;2;2;20
"251280 Riacho dos Cavalos";1;2;3;4;3;-;4;2;-;4;2;25
"251290 Rio Tinto";23;26;32;29;10;8;15;6;19;6;8;182
"251300 Salgadinho";3;3;-;2;1;3;1;-;3;1;1;18
"251310 Salgado de São Félix";11;17;27;3;1;3;7;6;7;1;9;92
"251315 Santa Cecília";1;3;8;6;1;7;5;7;2;4;2;46
"251320 Santa Cruz";3;7;5;1;-;1;3;2;3;1;1;27
"251330 Santa Helena";2;1;4;4;2;2;-;3;1;7;2;28
"251335 Santa Inês";2;1;1;1;-;1;-;1;1;3;2;13
"251340 Santa Luzia";3;5;7;12;10;15;5;9;4;9;8;87
"251370 Santa Rita";103;122;106;122;146;140;126;150;148;129;66;1358
"251380 Santa Teresinha";3;1;1;3;1;-;2;-;3;3;1;18
"251350 Santana de Mangueira";2;3;3;-;1;-;-;-;-;1;1;11
"251360 Santana dos Garrotes";2;3;3;1;3;4;4;2;1;6;6;35
"251385 Santo André";5;1;2;1;-;1;2;2;1;2;-;17
"251392 São Bentinho";-;2;-;1;1;1;-;2;1;1;3;12
"251390 São Bento";7;16;20;15;12;11;27;36;38;20;11;213
"251396 São Domingos";2;-;1;-;-;-;2;-;3;-;-;8
"251394 São Domingos do Cariri";1;-;2;-;1;-;3;-;1;3;1;12
"251398 São Francisco";-;-;-;1;1;1;-;-;-;1;1;5
"251400 São João do Cariri";4;7;12;42;62;58;43;8;6;7;5;254
"250070 São João do Rio do Peixe";7;8;8;6;10;15;5;5;3;5;14;86
"251410 São João do Tigre";2;1;-;-;-;2;1;1;2;2;-;11
"251420 São José da Lagoa Tapada";-;2;2;-;1;1;-;-;-;-;-;6
"251430 São José de Caiana";3;1;2;1;1;-;1;1;1;3;-;14
"251440 São José de Espinharas";1;1;-;5;-;-;1;-;1;3;1;13
"251450 São José de Piranhas";16;6;15;8;19;13;26;30;18;11;27;189
"251455 São José de Princesa";2;1;4;3;1;2;-;-;-;1;4;18
"251460 São José do Bonfim";-;-;-;-;-;-;-;1;-;1;-;2
"251465 São José do Brejo do Cruz";-;-;-;1;-;-;1;-;-;-;-;2
"251470 São José do Sabugi";-;1;2;1;1;-;2;3;-;1;5;16
"251480 São José dos Cordeiros";3;8;6;4;2;3;2;4;6;2;2;42
"251445 São José dos Ramos";3;6;8;1;2;1;1;3;1;2;4;32
"251490 São Mamede";6;3;7;7;8;5;2;4;3;3;1;49
"251500 São Miguel de Taipu";2;8;3;5;6;3;1;3;3;4;1;39
"251510 São Sebastião de Lagoa de Roça";13;12;9;7;7;14;10;8;11;8;9;108
"251520 São Sebastião do Umbuzeiro";2;1;2;2;1;-;3;-;2;5;2;20
"251540 São Vicente do Seridó";12;1;8;2;5;5;7;6;3;3;8;60
"251530 Sapé";46;77;81;75;54;32;62;59;23;44;38;591
"251550 Serra Branca";31;24;33;18;18;14;21;11;17;10;8;205
"251560 Serra da Raiz";2;-;1;4;4;2;2;2;1;-;1;19
"251570 Serra Grande";-;-;-;2;-;-;-;-;1;-;2;5
"251580 Serra Redonda";11;7;13;8;13;7;7;8;6;7;6;93
"251590 Serraria";5;1;5;2;5;2;1;3;2;8;2;36
"251593 Sertãozinho";4;4;8;5;2;1;4;7;2;3;3;43
"251597 Sobrado";5;12;5;10;4;8;3;6;1;5;3;62
"251600 Solânea";40;32;51;24;39;56;40;82;82;78;104;628
"251610 Soledade";9;3;12;11;5;8;7;15;5;3;6;84
"251615 Sossêgo";4;3;1;5;1;-;1;1;4;-;1;21
"251620 Sousa";2;16;6;26;16;8;8;14;26;19;21;162
"251630 Sumé";18;30;25;33;45;43;49;42;36;32;38;391
"251640 Tacima";3;4;6;7;5;5;8;5;4;-;3;50
"251650 Taperoá";13;14;18;4;5;14;10;14;28;21;28;169
"251660 Tavares";5;6;5;17;9;18;9;3;2;3;2;79
"251670 Teixeira";4;3;5;6;3;2;4;1;3;4;2;37
"251675 Tenório";1;-;3;2;1;3;1;1;3;-;2;17
"251680 Triunfo";1;3;2;1;1;3;6;1;3;6;4;31
"251690 Uiraúna";14;5;8;11;12;18;33;44;36;56;41;278
"251700 Umbuzeiro";5;8;3;6;8;12;11;7;6;5;9;80
"251710 Várzea";2;4;3;2;1;-;1;-;-;-;1;14
"251720 Vieirópolis";-;-;-;3;1;-;-;-;1;2;1;8
"250550 Vista Serrana";-;1;1;-;-;-;-;1;-;3;3;9
"251740 Zabelê";-;1;3;-;-;1;1;7;-;1;1;15
"260005 Abreu e Lima";57;35;42;57;48;56;57;48;50;49;39;538
"260010 Afogados da Ingazeira";72;100;113;124;141;162;122;118;32;39;67;1090
"260020 Afrânio";2;8;13;15;15;11;6;11;3;12;6;102
"260030 Agrestina";19;29;30;36;39;44;44;37;26;55;58;417
"260040 Água Preta";47;46;47;41;32;16;7;15;22;29;19;321
"260050 Águas Belas";15;20;25;35;33;14;6;11;15;19;34;227
"260060 Alagoinha";10;2;15;22;18;18;10;9;9;8;6;127
"260070 Aliança";27;36;31;26;27;26;17;17;16;12;17;252
"260080 Altinho";38;45;70;49;39;24;36;13;6;19;12;351
"260090 Amaraji";17;17;26;30;35;22;13;17;24;16;14;231
"260100 Angelim";7;6;7;18;13;7;9;5;2;8;6;88
"260105 Araçoiaba";7;10;13;6;11;6;9;5;7;9;6;89
"260110 Araripina";86;111;98;96;96;89;98;93;113;183;125;1188
"260120 Arcoverde";51;58;63;78;74;58;77;90;79;75;86;789
"260130 Barra de Guabiraba";5;9;8;15;7;11;13;7;8;21;6;110
"260140 Barreiros";71;91;71;53;42;39;42;18;15;12;16;470
"260150 Belém de Maria";9;12;15;13;8;6;2;1;7;5;3;81
"260160 Belém do São Francisco";7;22;14;21;24;19;17;29;32;12;16;213
"260170 Belo Jardim";64;92;75;47;54;70;37;17;34;55;41;586
"260180 Betânia";3;5;5;7;2;3;11;3;10;4;7;60
"260190 Bezerros";41;36;27;30;23;22;19;20;30;19;22;289
"260200 Bodocó";12;19;24;16;20;27;8;14;14;17;23;194
"260210 Bom Conselho";37;52;41;55;46;48;39;45;24;32;32;451
"260220 Bom Jardim";19;14;28;27;25;25;25;12;28;13;11;227
"260230 Bonito";40;61;51;57;51;29;31;20;28;26;30;424
"260240 Brejão";5;1;2;3;1;7;3;8;9;-;8;47
"260250 Brejinho";9;23;21;16;19;14;19;12;4;8;2;147
"260260 Brejo da Madre de Deus";67;41;40;41;35;38;24;25;19;16;11;357
"260270 Buenos Aires";3;7;6;3;9;8;13;8;8;5;9;79
"260280 Buíque";25;58;62;106;112;85;87;127;117;118;121;1018
"260290 Cabo de Santo Agostinho";182;125;118;103;105;95;87;80;103;80;125;1203
"260300 Cabrobó";9;12;20;18;13;20;15;14;20;20;7;168
"260310 Cachoeirinha";20;19;12;9;7;5;11;5;15;8;19;130
"260320 Caetés";13;20;23;25;11;33;20;19;23;15;32;234
"260330 Calçado";-;2;8;14;5;5;10;1;3;5;6;59
"260340 Calumbi";8;14;16;2;9;10;12;10;2;6;5;94
"260345 Camaragibe";75;85;84;80;54;75;79;57;59;63;73;784
"260350 Camocim de São Félix";13;15;26;13;11;5;13;15;11;13;8;143
"260360 Camutanga";5;2;4;10;7;4;2;4;1;5;7;51
"260370 Canhotinho";23;11;11;7;12;13;16;16;19;21;17;166
"260380 Capoeiras";13;1;16;7;13;9;13;13;11;9;18;123
"260390 Carnaíba";16;23;38;38;17;22;38;18;16;16;16;258
"260392 Carnaubeira da Penha";6;10;8;11;7;10;11;26;15;13;10;127
"260400 Carpina";30;43;57;66;53;48;26;16;27;23;25;414
"260410 Caruaru";193;143;153;126;134;161;126;127;134;106;109;1512
"260415 Casinhas";4;2;10;3;5;10;8;7;9;8;10;76
"260420 Catende";36;44;28;40;24;33;23;30;26;30;27;341
"260430 Cedro";13;10;21;11;15;13;10;26;19;9;14;161
"260440 Chã de Alegria";9;3;7;7;14;10;7;6;1;9;6;79
"260450 Chã Grande";22;10;44;37;30;30;26;23;14;24;23;283
"260460 Condado";7;9;9;18;7;16;9;12;11;14;27;139
"260470 Correntes";15;12;19;20;27;10;9;8;7;4;6;137
"260480 Cortês";16;28;17;7;13;11;15;10;7;16;13;153
"260490 Cumaru";2;3;13;10;18;12;12;7;9;10;9;105
"260500 Cupira";44;18;38;51;31;28;25;12;29;23;19;318
"260510 Custódia";18;25;37;22;23;32;36;24;8;19;36;280
"260515 Dormentes";2;8;14;7;7;16;19;6;10;6;10;105
"260520 Escada";103;126;138;143;160;72;42;37;36;35;46;938
"260530 Exu";20;15;28;29;8;20;27;11;18;10;14;200
"260540 Feira Nova";10;27;28;10;8;8;14;12;7;10;11;145
"260545 Fernando de Noronha";2;-;2;2;2;-;1;1;-;-;-;10
"260550 Ferreiros";7;6;3;3;3;4;1;2;5;1;3;38
"260560 Flores";39;33;42;35;31;35;33;21;18;20;18;325
"260570 Floresta";7;17;47;63;37;27;18;29;20;23;28;316
"260580 Frei Miguelinho";11;14;17;12;24;14;9;7;8;6;5;127
"260590 Gameleira";32;32;30;24;15;17;4;9;14;25;21;223
"260600 Garanhuns";40;39;74;69;43;67;81;85;108;87;90;783
"260610 Glória do Goitá";20;20;48;28;31;32;23;22;20;9;22;275
"260620 Goiana";58;49;36;92;72;68;47;42;61;79;79;683
"260630 Granito";6;4;2;3;3;1;6;1;3;1;2;32
"260640 Gravatá";34;62;83;41;35;42;34;31;39;54;25;480
"260650 Iati";6;13;11;14;13;6;8;8;11;25;12;127
"260660 Ibimirim";10;10;20;8;19;14;21;9;13;12;17;153
"260670 Ibirajuba";6;6;3;4;2;6;6;5;8;5;8;59
"260680 Igarassu";40;32;23;28;31;44;43;23;43;48;36;391
"260690 Iguaracy";18;25;25;26;11;12;16;13;4;10;7;167
"260760 Ilha de Itamaracá";10;5;1;2;7;2;10;7;8;4;7;63
"260700 Inajá";3;2;3;3;8;7;7;5;5;3;3;49
"260710 Ingazeira";8;11;4;12;3;6;12;9;3;2;5;75
"260720 Ipojuca";39;28;26;33;40;35;37;23;29;28;40;358
"260730 Ipubi";21;22;23;19;19;15;25;22;26;18;18;228
"260740 Itacuruba";2;-;1;3;10;4;6;4;1;1;-;32
"260750 Itaíba";4;17;26;27;19;11;8;6;6;10;9;143
"260765 Itambé";48;49;49;33;14;22;11;13;7;18;22;286
"260770 Itapetim";8;18;4;6;3;2;5;2;4;2;7;61
"260775 Itapissuma";13;8;5;8;8;11;5;5;7;15;9;94
"260780 Itaquitinga";4;2;-;4;5;7;2;9;7;7;-;47
"260790 Jaboatão dos Guararapes";564;514;463;403;330;301;279;230;319;297;327;4027
"260795 Jaqueira";5;1;4;2;2;6;20;14;3;12;6;75
"260800 Jataúba";19;15;22;27;18;26;41;26;21;18;32;265
"260805 Jatobá";20;8;6;10;6;10;10;8;5;4;6;93
"260810 João Alfredo";21;17;19;35;34;17;13;32;24;11;14;237
"260820 Joaquim Nabuco";21;43;49;55;15;19;17;6;9;4;8;246
"260825 Jucati";4;4;6;9;6;3;3;7;8;4;13;67
"260830 Jupi";8;14;9;11;9;6;5;8;6;18;9;103
"260840 Jurema";4;6;12;15;13;20;14;7;10;8;16;125
"260850 Lagoa de Itaenga";9;12;9;12;13;16;3;14;9;7;10;114
"260845 Lagoa do Carro";20;9;19;19;12;18;16;14;4;8;12;151
"260860 Lagoa do Ouro";4;8;11;8;14;14;6;17;17;21;30;150
"260870 Lagoa dos Gatos";9;25;51;11;15;5;4;8;9;2;4;143
"260875 Lagoa Grande";5;10;9;11;9;17;10;9;2;3;4;89
"260880 Lajedo";6;16;33;48;18;33;31;28;22;26;30;291
"260890 Limoeiro";39;25;32;51;68;52;50;26;22;26;28;419
"260900 Macaparana";41;40;44;43;40;27;24;21;26;26;24;356
"260910 Machados";10;13;11;9;8;5;7;5;12;11;3;94
"260915 Manari";2;8;4;3;3;1;7;9;3;6;10;56
"260920 Maraial";17;7;12;16;19;8;1;3;4;5;4;96
"260930 Mirandiba";7;18;35;16;19;17;22;21;17;16;12;200
"261430 Moreilândia";2;4;8;19;5;7;3;4;7;1;4;64
"260940 Moreno";70;66;62;79;49;47;28;33;29;32;32;527
"260950 Nazaré da Mata";12;8;30;12;19;20;19;19;18;13;24;194
"260960 Olinda";222;165;155;156;176;134;123;149;168;178;217;1843
"260970 Orobó";20;43;20;23;29;26;35;21;21;13;2;253
"260980 Orocó";2;5;7;7;6;16;6;5;3;3;3;63
"260990 Ouricuri";36;68;81;93;59;29;50;50;24;29;31;550
"261000 Palmares";55;63;103;113;51;67;19;50;60;40;47;668
"261010 Palmeirina";2;3;5;-;1;-;6;1;6;8;8;40
"261020 Panelas";15;28;21;39;41;37;14;8;16;19;16;254
